レースID(新),馬番,前走補9,前走補正
202604190301040507,7,64.0,80.0
202604190301040509,9,77.0,92.0
202604190301040510,10,76.0,91.0
202604190301040513,13,69.0,84.0
202604190301040515,15,75.0,90.0
202604190301040516,16,84.0,99.0
202604190301040601,1,83.0,91.0
202604190301040602,2,85.0,94.0
202604190301040603,3,79.0,87.0
202604190301040604,4,89.0,98.0
202604190301040605,5,87.0,95.0
202604190301040606,6,92.0,101.0
202604190301040607,7,89.0,97.0
202604190301040608,8,92.0,101.0
202604190301040609,9,81.0,89.0
202604190301040610,10,58.0,67.0
202604190301040611,11,89.0,97.0
202604190301040612,12,80.0,88.0
202604190301040613,13,87.0,96.0
202604190301040701,1,85.0,93.0
202604190301040702,2,66.0,75.0
202604190301040703,3,78.0,86.0
202604190301040704,4,85.0,93.0
202604190301040705,5,91.0,99.0
202604190301040706,6,87.0,95.0
202604190301040707,7,59.0,78.0
202604190301040708,8,59.0,68.0
202604190301040709,9,78.0,86.0
202604190301040710,10,76.0,84.0
202604190301040801,1,63.0,72.0
202604190301040802,2,77.0,86.0
202604190301040803,3,85.0,95.0
202604190301040804,4,85.0,95.0
202604190301040805,5,84.0,89.0
202604190301040806,6,87.0,97.0
202604190301040807,7,81.0,91.0
202604190301040808,8,76.0,86.0
202604190301040809,9,65.0,74.0
202604190301040810,10,73.0,82.0
202604190301040811,11,80.0,88.0
202604190301040813,13,86.0,95.0
202604190301040814,14,66.0,75.0
202604190301040815,15,75.0,84.0
202604190301040901,1,89.0,98.0
202604190301040902,2,79.0,87.0
202604190301040903,3,31.0,40.0
202604190301040904,4,87.0,96.0
202604190301040905,5,77.0,86.0
202604190301040906,6,71.0,80.0
202604190301040907,7,84.0,93.0
202604190301040908,8,84.0,93.0
202604190301040909,9,82.0,91.0
202604190301040910,10,85.0,94.0
202604190301040911,11,77.0,77.0
202604190301040912,12,85.0,94.0
202604190301040913,13,74.0,83.0
202604190301040914,14,80.0,89.0
202604190301040915,15,88.0,97.0
202604190301040916,16,84.0,93.0
202604190301041001,1,94.0,94.0
202604190301041002,2,91.0,99.0
202604190301041003,3,96.0,96.0
202604190301041005,5,90.0,90.0
202604190301041006,6,92.0,92.0
202604190301041007,7,91.0,91.0
202604190301041008,8,89.0,89.0
202604190301041010,10,90.0,98.0
202604190301041011,11,94.0,94.0
202604190301041012,12,91.0,91.0
202604190301041013,13,97.0,97.0
202604190301041101,1,104.0,88.0
202604190301041102,2,101.0,85.0
202604190301041103,3,113.0,97.0
202604190301041104,4,108.0,92.0
202604190301041105,5,109.0,93.0
202604190301041106,6,111.0,96.0
202604190301041107,7,104.0,92.0
202604190301041108,8,108.0,91.0
202604190301041109,9,93.0,85.0
202604190301041110,10,111.0,94.0
202604190301041111,11,109.0,93.0
202604190301041112,12,112.0,96.0
202604190301041113,13,109.0,92.0
202604190301041114,14,112.0,100.0
202604190301041115,15,111.0,94.0
202604190301041116,16,108.0,100.0
202604190301041201,1,74.0,83.0
202604190301041202,2,78.0,87.0
202604190301041203,3,85.0,94.0
202604190301041204,4,82.0,91.0
202604190301041205,5,87.0,96.0
202604190301041206,6,85.0,94.0
202604190301041207,7,83.0,92.0
202604190301041208,8,79.0,88.0
202604190301041209,9,87.0,97.0
202604190301041210,10,67.0,76.0
202604190301041211,11,83.0,92.0
202604190301041212,12,75.0,84.0
202604190301041213,13,63.0,72.0
202604190301041214,14,56.0,65.0
202604190301041215,15,67.0,76.0
202604190603080101,1,77.0,95.0
202604190603080102,2,42.0,60.0
202604190603080103,3,12.0,29.0
202604190603080104,4,80.0,98.0
202604190603080105,5,66.0,81.0
202604190603080106,6,68.0,85.0
202604190603080108,8,72.0,90.0
202604190603080109,9,64.0,82.0
202604190603080110,10,65.0,83.0
202604190603080111,11,75.0,94.0
202604190603080112,12,72.0,78.0
202604190603080202,2,39.0,53.0
202604190603080203,3,76.0,91.0
202604190603080205,5,67.0,82.0
202604190603080206,6,85.0,100.0
202604190603080207,7,47.0,64.0
202604190603080208,8,71.0,88.0
202604190603080209,9,79.0,91.0
202604190603080210,10,77.0,92.0
202604190603080211,11,67.0,82.0
202604190603080212,12,84.0,99.0
202604190603080213,13,82.0,97.0
202604190603080214,14,69.0,84.0
202604190603080215,15,63.0,78.0
202604190603080216,16,71.0,86.0
202604190603080301,1,70.0,88.0
202604190603080302,2,74.0,92.0
202604190603080303,3,74.0,92.0
202604190603080304,4,69.0,87.0
202604190603080305,5,78.0,96.0
202604190603080306,6,56.0,75.0
202604190603080307,7,69.0,87.0
202604190603080308,8,83.0,101.0
202604190603080309,9,76.0,94.0
202604190603080310,10,77.0,95.0
202604190603080311,11,40.0,58.0
202604190603080312,12,80.0,97.0
202604190603080313,13,59.0,78.0
202604190603080314,14,52.0,70.0
202604190603080401,1,68.0,85.0
202604190603080402,2,69.0,88.0
202604190603080403,3,67.0,86.0
202604190603080404,4,49.0,67.0
202604190603080405,5,81.0,100.0
202604190603080407,7,73.0,90.0
202604190603080408,8,77.0,96.0
202604190603080409,9,86.0,105.0
202604190603080410,10,80.0,99.0
202604190603080412,12,68.0,85.0
202604190603080413,13,68.0,87.0
202604190603080414,14,49.0,68.0
202604190603080415,15,65.0,80.0
202604190603080416,16,55.0,73.0
202604190603080501,1,45.0,64.0
202604190603080502,2,74.0,80.0
202604190603080503,3,89.0,94.0
202604190603080504,4,78.0,94.0
202604190603080505,5,56.0,71.0
202604190603080506,6,55.0,70.0
202604190603080507,7,93.0,91.0
202604190603080508,8,76.0,81.0
202604190603080509,9,93.0,98.0
202604190603080510,10,78.0,84.0
202604190603080601,1,86.0,91.0
202604190603080602,2,83.0,101.0
202604190603080603,3,96.0,114.0
202604190603080604,4,101.0,98.0
202604190603080605,5,85.0,103.0
202604190603080606,6,90.0,108.0
202604190603080701,1,73.0,82.0
202604190603080702,2,84.0,93.0
202604190603080703,3,90.0,99.0
202604190603080704,4,79.0,88.0
202604190603080705,5,81.0,90.0
202604190603080706,6,81.0,91.0
202604190603080707,7,91.0,100.0
202604190603080708,8,77.0,86.0
202604190603080709,9,80.0,90.0
202604190603080710,10,79.0,88.0
202604190603080711,11,84.0,93.0
202604190603080712,12,90.0,99.0
202604190603080713,13,85.0,94.0
202604190603080801,1,94.0,103.0
202604190603080802,2,95.0,95.0
202604190603080803,3,83.0,83.0
202604190603080804,4,94.0,103.0
202604190603080805,5,92.0,101.0
202604190603080806,6,85.0,85.0
202604190603080807,7,65.0,65.0
202604190603080808,8,87.0,87.0
202604190603080809,9,96.0,96.0
202604190603080810,10,91.0,91.0
202604190603080811,11,81.0,81.0
202604190603080812,12,97.0,97.0
202604190603080901,1,92.0,100.0
202604190603080902,2,98.0,98.0
202604190603080903,3,98.0,98.0
202604190603080904,4,93.0,93.0
202604190603080905,5,98.0,98.0
202604190603080906,6,95.0,95.0
202604190603080907,7,95.0,95.0
202604190603080908,8,97.0,97.0
202604190603080909,9,88.0,88.0
202604190603080910,10,90.0,90.0
202604190603080911,11,96.0,96.0
202604190603080912,12,89.0,97.0
202604190603081001,1,108.0,100.0
202604190603081002,2,106.0,102.0
202604190603081003,3,106.0,98.0
202604190603081004,4,95.0,85.0
202604190603081005,5,103.0,95.0
202604190603081006,6,83.0,75.0
202604190603081007,7,108.0,100.0
202604190603081008,8,98.0,88.0
202604190603081009,9,103.0,99.0
202604190603081010,10,102.0,94.0
202604190603081011,11,107.0,99.0
202604190603081012,12,95.0,85.0
202604190603081013,13,92.0,84.0
202604190603081014,14,105.0,97.0
202604190603081015,15,103.0,95.0
202604190603081101,1,105.0,95.0
202604190603081102,2,101.0,85.0
202604190603081103,3,101.0,85.0
202604190603081104,4,100.0,94.0
202604190603081105,5,103.0,87.0
202604190603081106,6,101.0,94.0
202604190603081107,7,96.0,93.0
202604190603081108,8,100.0,97.0
202604190603081109,9,104.0,86.0
202604190603081110,10,99.0,96.0
202604190603081111,11,99.0,94.0
202604190603081112,12,99.0,92.0
202604190603081113,13,103.0,87.0
202604190603081114,14,100.0,94.0
202604190603081115,15,100.0,94.0
202604190603081116,16,101.0,95.0
202604190603081117,17,104.0,86.0
202604190603081118,18,105.0,87.0
202604190603081201,1,104.0,96.0
202604190603081202,2,98.0,98.0
202604190603081203,3,102.0,94.0
202604190603081204,4,95.0,87.0
202604190603081205,5,94.0,86.0
202604190603081206,6,102.0,94.0
202604190603081207,7,99.0,91.0
202604190603081208,8,98.0,90.0
202604190603081209,9,102.0,102.0
202604190603081210,10,103.0,95.0
202604190603081211,11,97.0,89.0
202604190603081212,12,96.0,88.0
202604190603081213,13,103.0,95.0
202604190603081215,15,98.0,90.0
202604190603081216,16,103.0,95.0
202604190603081217,17,103.0,95.0
202604190603081218,18,98.0,91.0
202604190902080101,1,57.0,75.0
202604190902080102,2,37.0,56.0
202604190902080103,3,56.0,74.0
202604190902080104,4,78.0,96.0
202604190902080105,5,69.0,87.0
202604190902080106,6,60.0,78.0
202604190902080108,8,79.0,97.0
202604190902080109,9,50.0,68.0
202604190902080111,11,77.0,95.0
202604190902080112,12,59.0,77.0
202604190902080113,13,72.0,90.0
202604190902080115,15,78.0,96.0
202604190902080116,16,87.0,105.0
202604190902080201,1,67.0,85.0
202604190902080202,2,50.0,68.0
202604190902080205,5,79.0,98.0
202604190902080206,6,80.0,99.0
202604190902080207,7,69.0,85.0
202604190902080209,9,74.0,91.0
202604190902080211,11,43.0,60.0
202604190902080212,12,78.0,97.0
202604190902080213,13,79.0,98.0
202604190902080214,14,70.0,86.0
202604190902080215,15,79.0,98.0
202604190902080216,16,67.0,86.0
202604190902080301,1,74.0,89.0
202604190902080302,2,82.0,98.0
202604190902080303,3,75.0,91.0
202604190902080305,5,77.0,92.0
202604190902080306,6,76.0,91.0
202604190902080307,7,68.0,84.0
202604190902080308,8,65.0,83.0
202604190902080309,9,79.0,95.0
202604190902080310,10,84.0,100.0
202604190902080311,11,33.0,51.0
202604190902080312,12,78.0,94.0
202604190902080314,14,35.0,52.0
202604190902080315,15,69.0,85.0
202604190902080405,5,88.0,88.0
202604190902080410,10,89.0,89.0
202604190902080411,11,69.0,77.0
202604190902080413,13,74.0,90.0
202604190902080501,1,80.0,99.0
202604190902080503,3,63.0,82.0
202604190902080504,4,74.0,93.0
202604190902080506,6,62.0,81.0
202604190902080507,7,74.0,93.0
202604190902080510,10,72.0,87.0
202604190902080511,11,77.0,96.0
202604190902080512,12,64.0,83.0
202604190902080513,13,67.0,84.0
202604190902080601,1,91.0,106.0
202604190902080602,2,87.0,92.0
202604190902080603,3,93.0,98.0
202604190902080604,4,92.0,97.0
202604190902080605,5,93.0,92.0
202604190902080606,6,89.0,94.0
202604190902080607,7,87.0,102.0
202604190902080608,8,93.0,105.0
202604190902080609,9,88.0,93.0
202604190902080610,10,85.0,99.0
202604190902080611,11,93.0,98.0
202604190902080613,13,90.0,95.0
202604190902080614,14,88.0,93.0
202604190902080615,15,89.0,94.0
202604190902080701,1,60.0,57.0
202604190902080702,2,91.0,108.0
202604190902080703,3,57.0,73.0
202604190902080704,4,74.0,71.0
202604190902080706,6,85.0,90.0
202604190902080707,7,91.0,96.0
202604190902080708,8,86.0,91.0
202604190902080801,1,66.0,74.0
202604190902080802,2,86.0,95.0
202604190902080803,3,88.0,97.0
202604190902080804,4,80.0,89.0
202604190902080805,5,43.0,52.0
202604190902080806,6,91.0,100.0
202604190902080807,7,92.0,101.0
202604190902080808,8,81.0,90.0
202604190902080809,9,85.0,94.0
202604190902080810,10,86.0,95.0
202604190902080811,11,73.0,82.0
202604190902080901,1,81.0,81.0
202604190902080902,2,93.0,93.0
202604190902080903,3,97.0,97.0
202604190902080904,4,94.0,94.0
202604190902080905,5,73.0,73.0
202604190902080906,6,88.0,88.0
202604190902080907,7,100.0,100.0
202604190902080908,8,82.0,82.0
202604190902080909,9,77.0,77.0
202604190902080910,10,96.0,96.0
202604190902081001,1,94.0,90.0
202604190902081002,2,99.0,95.0
202604190902081003,3,101.0,97.0
202604190902081004,4,99.0,93.0
202604190902081005,5,91.0,87.0
202604190902081006,6,96.0,91.0
202604190902081007,7,88.0,84.0
202604190902081008,8,91.0,87.0
202604190902081009,9,98.0,94.0
202604190902081010,10,103.0,99.0
202604190902081011,11,93.0,89.0
202604190902081012,12,100.0,100.0
202604190902081013,13,100.0,94.0
202604190902081101,1,107.0,99.0
202604190902081102,2,105.0,97.0
202604190902081103,3,98.0,90.0
202604190902081104,4,111.0,94.0
202604190902081105,5,105.0,97.0
202604190902081106,6,92.0,84.0
202604190902081107,7,91.0,85.0
202604190902081108,8,86.0,78.0
202604190902081109,9,98.0,98.0
202604190902081110,10,99.0,91.0
202604190902081201,1,93.0,93.0
202604190902081202,2,90.0,90.0
202604190902081203,3,89.0,98.0
202604190902081204,4,86.0,86.0
202604190902081205,5,88.0,88.0
202604190902081206,6,95.0,95.0
202604190902081207,7,88.0,88.0
202604190902081208,8,86.0,86.0
202604190902081209,9,82.0,82.0
202604190902081210,10,100.0,100.0
