レースID(新),馬番,前走補9,前走補正
202606200503050905,5,63.0,63.0
202606200503050906,6,92.0,100.0
202606200503050907,7,96.0,101.0
202606200503050908,8,88.0,88.0
202606200503050909,9,87.0,87.0
202606200503050910,10,88.0,88.0
202606200503051001,1,92.0,101.0
202606200503051002,2,96.0,96.0
202606200503051003,3,96.0,96.0
202606200503051004,4,94.0,94.0
202606200503051005,5,96.0,96.0
202606200503051006,6,96.0,96.0
202606200503051008,8,98.0,98.0
202606200503051009,9,95.0,94.0
202606200503051010,10,91.0,91.0
202606200503051011,11,96.0,96.0
202606200503051013,13,96.0,96.0
202606200503051014,14,84.0,84.0
202606200503051101,1,105.0,93.0
202606200503051102,2,101.0,88.0
202606200503051104,4,106.0,93.0
202606200503051105,5,79.0,67.0
202606200503051106,6,113.0,97.0
202606200503051107,7,104.0,88.0
202606200503051108,8,103.0,91.0
202606200503051109,9,97.0,86.0
202606200503051110,10,104.0,91.0
202606200503051111,11,109.0,96.0
202606200503051112,12,99.0,88.0
202606200503051113,13,108.0,96.0
202606200503051114,14,110.0,97.0
202606200503051115,15,110.0,97.0
202606200503051201,1,63.0,69.0
202606200503051202,2,84.0,93.0
202606200503051203,3,31.0,36.0
202606200503051204,4,67.0,77.0
202606200503051205,5,87.0,97.0
202606200503051206,6,82.0,91.0
202606200503051207,7,82.0,92.0
202606200503051208,8,77.0,82.0
202606200503051209,9,102.0,120.0
202606200503051210,10,83.0,80.0
202606200503051211,11,85.0,95.0
202606200503051212,12,91.0,96.0
202606200503051213,13,67.0,77.0
202606200503051214,14,61.0,67.0
202606200503051215,15,80.0,89.0
202606200503051216,16,60.0,70.0
202606200903050201,1,79.0,94.0
202606200903050203,3,51.0,69.0
202606200903050204,4,80.0,95.0
202606200903050205,5,67.0,79.0
202606200903050206,6,81.0,93.0
202606200903050208,8,51.0,68.0
202606200903050210,10,70.0,86.0
202606200903050212,12,88.0,103.0
202606200903050213,13,71.0,87.0
202606200903050214,14,78.0,93.0
202606200903050215,15,63.0,78.0
202606200903050216,16,52.0,69.0
202606200903050302,2,62.0,81.0
202606200903050303,3,41.0,59.0
202606200903050304,4,61.0,76.0
202606200903050305,5,62.0,81.0
202606200903050306,6,81.0,99.0
202606200903050307,7,55.0,72.0
202606200903050308,8,60.0,78.0
202606200903050309,9,81.0,98.0
202606200903050310,10,74.0,92.0
202606200903050311,11,81.0,99.0
202606200903050312,12,71.0,89.0
202606200903050313,13,70.0,88.0
202606200903050314,14,80.0,98.0
202606200903050315,15,68.0,86.0
202606200903050316,16,65.0,83.0
202606200903050403,3,68.0,87.0
202606200903050404,4,75.0,93.0
202606200903050405,5,39.0,58.0
202606200903050406,6,78.0,95.0
202606200903050408,8,75.0,94.0
202606200903050410,10,62.0,79.0
202606200903050412,12,73.0,92.0
202606200903050414,14,67.0,85.0
202606200903050415,15,64.0,82.0
202606200903050601,1,72.0,91.0
202606200903050602,2,69.0,85.0
202606200903050603,3,79.0,97.0
202606200903050604,4,69.0,86.0
202606200903050605,5,44.0,62.0
202606200903050606,6,75.0,93.0
202606200903050607,7,83.0,101.0
202606200903050611,11,35.0,53.0
202606200903050612,12,55.0,74.0
202606200903050613,13,71.0,90.0
202606200903050615,15,79.0,96.0
202606200903050617,17,79.0,98.0
202606200903050701,1,84.0,92.0
202606200903050702,2,85.0,104.0
202606200903050703,3,80.0,99.0
202606200903050704,4,79.0,98.0
202606200903050705,5,97.0,76.0
202606200903050709,9,76.0,84.0
202606200903050710,10,77.0,86.0
202606200903050711,11,91.0,96.0
202606200903050712,12,68.0,76.0
202606200903050713,13,77.0,85.0
202606200903050714,14,88.0,94.0
202606200903050715,15,89.0,97.0
202606200903050716,16,81.0,100.0
202606200903050801,1,90.0,99.0
202606200903050802,2,86.0,95.0
202606200903050804,4,92.0,98.0
202606200903050805,5,88.0,94.0
202606200903050806,6,80.0,85.0
202606200903050807,7,92.0,101.0
202606200903050808,8,81.0,99.0
202606200903050809,9,88.0,97.0
202606200903050810,10,87.0,105.0
202606200903050811,11,66.0,76.0
202606200903050812,12,81.0,78.0
202606200903050813,13,78.0,84.0
202606200903050814,14,64.0,70.0
202606200903050816,16,86.0,95.0
202606200903050901,1,85.0,85.0
202606200903050902,2,92.0,92.0
202606200903050903,3,91.0,91.0
202606200903050904,4,86.0,86.0
202606200903050905,5,97.0,97.0
202606200903050906,6,93.0,98.0
202606200903050907,7,99.0,99.0
202606200903050908,8,96.0,96.0
202606200903050909,9,92.0,101.0
202606200903051001,1,100.0,93.0
202606200903051002,2,105.0,97.0
202606200903051003,3,104.0,96.0
202606200903051004,4,101.0,94.0
202606200903051005,5,101.0,93.0
202606200903051006,6,103.0,95.0
202606200903051007,7,99.0,91.0
202606200903051008,8,106.0,98.0
202606200903051009,9,104.0,96.0
202606200903051010,10,109.0,101.0
202606200903051011,11,99.0,91.0
202606200903051012,12,101.0,101.0
202606200903051013,13,100.0,93.0
202606200903051014,14,100.0,92.0
202606200903051015,15,96.0,88.0
202606200903051016,16,103.0,95.0
202606200903051017,17,103.0,95.0
202606200903051018,18,99.0,99.0
202606200903051101,1,100.0,90.0
202606200903051102,2,99.0,91.0
202606200903051103,3,114.0,104.0
202606200903051104,4,103.0,92.0
202606200903051105,5,93.0,82.0
202606200903051106,6,87.0,79.0
202606200903051107,7,101.0,91.0
202606200903051108,8,105.0,97.0
202606200903051109,9,105.0,95.0
202606200903051110,10,101.0,93.0
202606200903051111,11,106.0,96.0
202606200903051112,12,108.0,102.0
202606200903051114,14,106.0,96.0
202606200903051115,15,101.0,93.0
202606200903051201,1,90.0,95.0
202606200903051202,2,87.0,95.0
202606200903051203,3,85.0,102.0
202606200903051204,4,86.0,94.0
202606200903051205,5,87.0,95.0
202606200903051206,6,29.0,12.0
202606200903051208,8,85.0,101.0
202606200903051209,9,79.0,88.0
202606200903051210,10,90.0,98.0
202606200903051211,11,91.0,99.0
202606200903051212,12,87.0,93.0
202606200903051213,13,86.0,101.0
202606200903051214,14,79.0,87.0
202606200903051215,15,87.0,95.0
202606200903051216,16,95.0,89.0
202606200903051217,17,85.0,101.0
202606200903051218,18,92.0,97.0
