レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041203010201,2026.4.12,日,福島,1福2,1,,未勝利,ダート,1700,,4,良(暫定),晴(暫定),15,09:45,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
4,,7,,,,,ゼフィルス,,牝,3,11,1,24,京都,T,1400,良,7,3,未勝利,35.5,中団,6,12,14,阪神,T,1400,稍,10,1,新馬,36.5,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,キタノタイキ,,牡,3,14,1,5,中山,T,1600,良,12,15,新馬,36.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,エクストラダーク,,牡,3,3,3,22,中京,T,1600,良,5,13,未勝利,35.3,中団,14,12,14,中山,T,2000,稍,10,14,未勝利*,38.1,中団,3,11,24,福島,T,1800,良,4,8,新馬,34.6,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,,,,,マイネルクオリア,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,ルージュダズリング,,牝,3,11,1,25,中山,T,2000,良,9,6,新馬,34.6,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,ローズプリンセス,,牝,3,12,1,18,中山,D,1800,良,16,2,未勝利・牝,49.4,逃げ,8,11,22,福島,T,1800,良,5,1,未勝利*,36.0,先行,4,10,25,新潟,T,1800,良,2,2,未勝利*,34.4,先行,9,8,23,新潟,T,1600,良,3,6,新馬,33.3,差し,初,,,,,,,,,,,,
7,,13,,,,,ダノンワンダー,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,コスモクラシック,,牡,3,20,11,22,福島,T,1800,良,13,5,未勝利*,37.0,中団,2,11,8,京都,T,1800,良,5,5,未勝利*,35.0,先行,5,10,5,東京,T,1800,良,4,6,未勝利*,34.8,先行,3,9,15,中山,T,1800,良,2,4,未勝利*,35.0,先行,3,8,23,新潟,T,1600,良,5,4,新馬,33.8,先行,初
8,,15,,,,,アッパーウォーター,,牝,3,14,1,5,中山,T,2000,良,10,5,未勝利,36.6,先行,13,10,5,東京,T,2000,良,3,1,新馬,34.4,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,クレインヴォイス,,牡,3,22,11,8,福島,D,1700,良,9,13,未勝利*,40.1,中団,3,10,19,新潟,D,1200,重,9,11,未勝利*,37.7,中団,16,6,29,函館,T,1200,良,9,11,新馬,35.2,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041203010206,2026.4.12,日,福島,1福2,6,,1勝,芝,2000,A,4,良(暫定),晴(暫定),16,12:30,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ダイシンラー,,牡,4,2,3,28,中京,T,2000,良,7,8,１勝ｸﾗｽ,33.8,中団,2,3,15,阪神,T,1600,良,9,6,１勝ｸﾗｽ,34.7,中団,12,12,20,中京,D,1800,稍,11,6,１勝ｸﾗｽ,38.6,中団,2,12,7,中京,D,1800,良,7,9,１勝ｸﾗｽ,36.8,後方,連,11,30,京都,D,1800,良,10,10,１勝ｸﾗｽ,37.7,後方,4
2,,2,,,,,レゼールドラペ,,セ,4,3,3,21,中京,T,2000,良,9,13,１勝ｸﾗｽ,34.7,中団,15,12,6,中京,D,1200,良,11,11,１勝ｸﾗｽ,39.3,後方,2,11,24,東京,D,1400,良,14,13,１勝ｸﾗｽ,37.7,後方,5,10,19,東京,D,1400,良,13,8,１勝ｸﾗｽ,37.4,後方,7,8,30,新潟,D,1200,良,9,8,１勝ｸﾗｽ,36.7,後方,13
2,,3,,,,,アンビアンス,,牝,4,3,3,21,中京,T,2000,良,10,9,１勝ｸﾗｽ,34.5,後方,3,3,1,阪神,T,1800,良,13,4,１勝ｸﾗｽ,35.1,中団,10,12,20,中京,T,2000,稍,10,2,ヤングジ･1勝,35.2,後方,7,11,2,京都,T,2200,良,9,9,１勝ｸﾗｽ,34.4,中団,3,10,11,京都,T,1800,良,4,9,１勝ｸﾗｽ・牝,34.4,差し,8
3,,4,,,,,シャインバオバブ,,牡,4,6,3,1,小倉,T,2000,良,12,9,唐戸特別･1勝,35.5,後方,2,2,15,京都,T,2000,良,4,6,１勝ｸﾗｽ,34.9,追込,連,2,8,小倉,T,1800,良,8,6,１勝ｸﾗｽ・若,35.8,中団,8,12,14,中京,T,1600,稍,12,7,１勝ｸﾗｽ,34.4,後方,7,10,25,新潟,T,1800,良,4,9,１勝ｸﾗｽ・若,33.5,追込,2
3,,5,,,,,デリシュー,,牡,5,9,2,7,小倉,T,2000,稍,4,8,戸畑特別･1勝,35.5,追込,2,1,25,小倉,T,2000,良,5,7,１勝ｸﾗｽ,33.6,中団,9,11,24,福島,T,2600,良,12,15,磐梯山特･1勝,36.4,先行,5,10,19,新潟,T,2000,稍,13,9,松浜特別･1勝,36.3,先行,7,8,31,札幌,T,1800,稍,5,7,１勝ｸﾗｽ,36.3,中団,2
4,B,6,,,,,ウインドラート,,牡,5,3,3,21,中京,T,2000,良,7,6,１勝ｸﾗｽ,35.3,逃げ,4,2,22,東京,T,1800,良,9,13,１勝ｸﾗｽ,34.7,中団,10,12,13,中京,T,2200,良,11,11,１勝ｸﾗｽ,35.4,先行,4,11,16,東京,T,2000,良,9,7,１勝ｸﾗｽ,34.3,後方,22,6,15,東京,T,2000,稍,4,6,１勝ｸﾗｽ,34.8,先行,3
4,,7,,,,,リケアキャンディ,,牝,4,2,3,29,阪神,S,2970,良,10,10,障害未勝利,14.4,中団,5,2,22,小倉,S,2860,良,10,11,障害未勝利,14.0,後方,6,1,11,京都,S,2910,良,13,11,障害未勝利,15.1,後方,14,10,5,東京,T,1800,良,11,9,１勝ｸﾗｽ,33.3,後方,3,9,15,中山,T,1600,良,6,9,未勝利,33.6,後方,連
5,,8,,,,,シェーンルスカ,,牝,4,17,12,13,中京,D,1200,良,14,14,１勝ｸﾗｽ・牝,37.3,後方,8,10,16,名古,D, 920,重,1,2,Ｃ１３,----,先行,3,9,30,名古,D,1500,良,2,2,３歳８,----,逃げ,4,9,3,名古,D,1500,良,3,3,３歳６,----,逃げ,連,8,21,名古,D,1400,良,1,4,名古屋,----,先行,11
5,B,9,,,,,ジェロニモス,,牡,5,7,2,22,小倉,T,2000,良,3,8,１勝ｸﾗｽ,35.9,差し,2,2,7,京都,T,2400,良,6,5,１勝ｸﾗｽ,34.7,逃げ,3,1,18,京都,T,2400,良,4,6,１勝ｸﾗｽ,36.7,逃げ,5,12,14,中京,D,1800,稍,10,6,大須特別･1勝,41.3,後方,27,6,7,阪神,T,2200,良,6,4,１勝ｸﾗｽ,35.0,後方,2
6,,10,,,,,スタニングヴュー,,牝,4,21,11,16,福島,T,2000,良,12,9,１勝ｸﾗｽ,36.2,先行,10,9,6,中山,T,2000,良,2,5,未勝利,35.3,逃げ,2,8,23,新潟,T,1800,良,4,3,未勝利・牝,35.1,先行,4,7,26,新潟,T,1800,良,5,6,未勝利,34.0,中団,7,6,7,東京,T,2000,良,8,5,未勝利・牝,34.8,中団,2
6,,11,,,,,コスモイシュタル,,牝,4,3,3,22,中京,T,2000,良,13,4,１勝ｸﾗｽ・牝,34.9,中団,14,12,14,中山,T,1800,稍,9,5,１勝ｸﾗｽ,35.9,中団,3,11,22,福島,T,2000,良,4,4,１勝ｸﾗｽ・牝,35.4,差し,5,10,18,新潟,T,2200,良,11,2,岩船特別･1勝,36.6,先行,4,9,20,中山,T,2000,良,4,1,１勝ｸﾗｽ,34.7,差し,10
7,,12,,,,,クラウディアイ,,牡,4,2,3,28,中京,T,2000,良,8,5,１勝ｸﾗｽ,34.1,中団,9,1,25,京都,T,1800,良,8,2,１勝ｸﾗｽ,35.3,中団,8,11,29,京都,T,1800,良,4,3,１勝ｸﾗｽ,34.5,差し,3,11,8,京都,T,2000,良,3,1,１勝ｸﾗｽ,34.4,差し,5,10,5,京都,T,2000,稍,2,1,１勝ｸﾗｽ,34.4,追込,15
7,,13,,,,,ヒラボクヒーロー,,牡,5,56,3,17,名古,D,1400,不,2,1,本宮山,----,先行,連,3,7,笠松,D,1600,良,1,1,エリカ,----,先行,5,1,30,名古,D,1400,良,1,1,Ｃ１０,----,逃げ,2,1,20,名古,D,2000,稍,3,1,七里の,----,逃げ,2,1,2,名古,D,1500,良,1,1,Ｃ２１,----,先行,3
8,,14,,,,,リアルセンター,,牝,5,6,2,28,小倉,T,2000,稍,7,11,１勝ｸﾗｽ・牝,37.4,中団,2,2,15,小倉,T,2000,稍,14,12,１勝ｸﾗｽ,38.0,先行,72,9,29,中山,T,2200,良,10,8,１勝ｸﾗｽ,35.8,先行,2,9,15,中山,T,2000,良,4,4,１勝ｸﾗｽ・牝,34.4,差し,8,7,21,福島,T,2000,良,1,6,未勝利,36.5,逃げ,3
8,,15,,,,,マイネルアウルム,,牡,4,7,2,22,小倉,T,2000,良,6,2,１勝ｸﾗｽ,36.2,先行,2,2,8,小倉,T,1800,良,2,4,１勝ｸﾗｽ・若,35.7,差し,2,1,25,小倉,T,2000,良,2,4,１勝ｸﾗｽ,33.9,先行,8,11,29,東京,T,2400,良,7,9,１勝ｸﾗｽ,34.9,後方,2,11,15,福島,T,2600,良,4,6,１勝ｸﾗｽ,36.9,ﾏｸﾘ,9
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041203010207,2026.4.12,日,福島,1福2,7,,1勝,ダート,1700,,4,良(暫定),晴(暫定),15,13:00,牝,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ニコ,,牝,4,17,12,14,金沢,D,1400,不,1,1,サラ系,----,先行,2,12,1,金沢,D,1400,稍,2,3,サラ系,----,先行,2,11,16,金沢,D,1400,良,1,1,サラ系,----,逃げ,2,11,4,金沢,D,1400,重,4,6,金沢競,----,追込,8,9,6,札幌,D,1700,良,12,14,１勝ｸﾗｽ,39.3,後方,2
2,,2,,,,,プリマドンナアスク,,牝,4,3,3,21,阪神,D,1800,良,7,9,１勝ｸﾗｽ・牝,39.0,中団,3,3,1,小倉,D,1700,稍,12,11,１勝ｸﾗｽ・牝,40.1,中団,34,7,9,門別,D,1700,良,1,1,フェル,----,逃げ,2,6,22,函館,D,1700,重,6,12,未勝利・牝,38.5,逃げ,連,6,14,函館,D,1700,良,9,9,未勝利・牝,39.4,中団,21
2,,3,,,,,レインボーラッキー,,牝,4,9,2,10,東京,D,1300,稍,7,6,１勝ｸﾗｽ,36.8,後方,3,1,17,中山,D,1200,良,10,7,１勝ｸﾗｽ,37.2,後方,2,1,4,中山,D,1200,稍,3,8,１勝ｸﾗｽ・牝,37.1,追込,16,9,15,中山,D,1200,良,9,6,１勝ｸﾗｽ,38.3,中団,17,5,18,東京,D,1600,重,10,13,１勝ｸﾗｽ・牝*,37.3,中団,6
3,,4,,,,,キャットテイル,,牝,4,10,2,1,小倉,D,1700,良,1,10,１勝ｸﾗｽ・牝,38.1,先行,4,1,4,京都,D,1800,良,5,8,１勝ｸﾗｽ・牝,38.2,逃げ,4,12,6,中京,D,1800,良,4,15,１勝ｸﾗｽ・牝,38.9,逃げ,17,8,9,札幌,D,1700,重,14,9,未勝利・牝,44.3,後方,4,7,12,小倉,T,1800,良,7,10,未勝利・牝,36.4,先行,15
3,,5,,,,,ツインクルステージ,,牝,5,2,3,29,中山,D,1800,稍,14,14,１勝ｸﾗｽ,41.8,中団,2,3,14,阪神,D,1800,良,12,11,１勝ｸﾗｽ・牝,41.6,後方,14,12,6,中京,T,2000,良,17,15,１勝ｸﾗｽ,36.4,先行,4,11,8,福島,T,1800,良,8,11,１勝ｸﾗｽ・若,36.2,先行,3,10,18,新潟,T,1800,良,12,14,１勝ｸﾗｽ,34.5,先行,3
4,,6,,,,,ブライティアブーケ,,牝,4,9,2,8,小倉,D,1700,良,9,8,１勝ｸﾗｽ・牝,38.3,後方,連,1,31,小倉,T,1200,良,13,11,１勝ｸﾗｽ,35.3,先行,11,11,16,福島,T,1200,良,12,11,１勝ｸﾗｽ,36.5,先行,6,10,4,京都,T,1200,重,11,8,１勝ｸﾗｽ,35.5,先行,4,9,7,阪神,T,1200,良,4,5,１勝ｸﾗｽ,35.4,逃げ,16
4,B,7,,,,,ミルキープリンセス,,牝,4,2,3,28,中山,D,1800,重,9,6,１勝ｸﾗｽ・牝,40.5,中団,4,3,1,中山,D,1800,稍,8,9,１勝ｸﾗｽ・牝,38.5,中団,9,12,29,笠松,D,1400,良,1,1,ライチ,----,先行,2,12,11,笠松,D,1400,良,1,1,渋谷憲,----,先行,5,11,9,東京,D,1600,稍,7,15,１勝ｸﾗｽ,36.9,中団,11
5,,8,,,,,フォンデネージュ,,牝,4,9,2,7,東京,D,1600,良,11,7,１勝ｸﾗｽ・牝,39.1,先行,8,12,13,中京,D,1800,良,10,4,１勝ｸﾗｽ・牝,38.8,先行,8,10,18,新潟,D,1800,良,5,2,１勝ｸﾗｽ・牝,39.6,先行,12,7,26,新潟,D,1800,良,1,1,未勝利・牝,38.6,先行,9,5,24,東京,D,1600,良,3,2,未勝利・牝,37.6,先行,10
5,,9,,,,,ピラニアキッス,,牝,4,11,1,24,中山,D,1800,良,5,10,１勝ｸﾗｽ・牝,38.2,中団,11,11,11,名古,D,1500,稍,3,1,Ｂ７組,----,差し,連,10,31,名古,D,1700,重,1,2,ハロウ,----,先行,2,10,17,名古,D,1500,重,1,1,Ｃ６組,----,先行,5,9,17,名古,D,1500,良,2,2,３歳３,----,先行,2
6,,10,,,,,ショウナンマリーナ,,牝,4,10,2,1,東京,D,1600,良,11,11,１勝ｸﾗｽ,39.3,先行,3,1,11,中山,T,1600,良,13,14,１勝ｸﾗｽ,37.7,後方,14,10,5,東京,T,1400,良,15,9,１勝ｸﾗｽ,34.2,中団,4,9,7,札幌,T,1200,稍,15,7,１勝ｸﾗｽ,36.5,後方,18,5,3,東京,T,1400,良,5,6,１勝ｸﾗｽ*,33.1,後方,4
6,,11,,,,,カスバートテソーロ,,牝,4,10,1,31,東京,D,2100,良,11,7,１勝ｸﾗｽ,39.1,中団,3,1,12,中山,D,1800,良,10,3,１勝ｸﾗｽ・牝,40.5,先行,3,12,20,中京,D,1800,稍,2,5,１勝ｸﾗｽ,38.1,差し,4,11,24,福島,D,1700,良,4,6,１勝ｸﾗｽ・牝,39.0,差し,11,9,7,札幌,D,1700,稍,1,1,未勝利・牝,38.2,先行,連
7,B,12,,,,,ブーケドグレイス,,牝,5,7,2,21,小倉,D,1700,良,12,13,１勝ｸﾗｽ,39.0,中団,連,2,14,小倉,D,1700,良,4,12,１勝ｸﾗｽ・牝,39.1,差し,9,12,12,船橋,D,1600,良,5,8,師走賞,----,中団,4,11,18,川崎,D,1500,良,1,1,グリー,----,先行,2,11,3,船橋,D,1500,稍,3,6,感動の,----,差し,8
7,,13,,,,,ブルスカメンテ,,牝,4,9,2,7,東京,D,1600,良,5,6,１勝ｸﾗｽ・牝,38.4,先行,4,1,11,中山,T,1600,良,4,7,１勝ｸﾗｽ,34.5,差し,11,10,26,東京,T,1600,稍,8,5,１勝ｸﾗｽ,33.1,後方,9,8,23,新潟,T,1600,良,5,4,１勝ｸﾗｽ,33.3,中団,22,3,23,中山,T,1600,良,1,4,未勝利,36.1,ﾏｸﾘ,4
8,,14,,,,,ノクターナル,,牝,5,4,3,15,中京,D,1800,良,15,15,１勝ｸﾗｽ,38.9,後方,8,1,18,中山,D,1800,良,12,14,１勝ｸﾗｽ,39.2,後方,4,12,21,中京,D,1800,稍,13,16,１勝ｸﾗｽ,39.9,後方,2,12,6,中京,D,1800,良,11,15,１勝ｸﾗｽ・若,39.7,後方,2,11,22,福島,T,2000,良,16,16,１勝ｸﾗｽ・牝,36.2,後方,11
8,,15,,,,,ベルフィーヌ,,牝,5,2,3,29,中京,D,1800,良,4,3,１勝ｸﾗｽ・牝,38.0,差し,4,3,1,中山,D,1800,稍,4,4,１勝ｸﾗｽ・牝,37.7,差し,11,12,13,中京,D,1800,良,4,8,１勝ｸﾗｽ・牝,36.3,追込,4,11,16,福島,D,1700,良,6,13,１勝ｸﾗｽ・牝,39.0,中団,12,8,23,札幌,D,2400,稍,9,8,１勝ｸﾗｽ,41.9,後方,11
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041203010208,2026.4.12,日,福島,1福2,8,,1勝,芝,1200,A,2,良(暫定),晴(暫定),16,13:30,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,オンザヴィーナス,,牝,5,9,2,7,小倉,T,1200,稍,外,--,１勝ｸﾗｽ・牝,----,,11,11,24,福島,T,1200,良,13,10,１勝ｸﾗｽ,35.5,逃げ,5,10,19,新潟,T,1200,稍,12,13,１勝ｸﾗｽ,35.8,先行,4,9,21,中山,T,1200,良,4,12,１勝ｸﾗｽ,34.3,逃げ,23,4,13,福島,T,1200,良,12,7,１勝ｸﾗｽ・牝,35.8,先行,9
1,,2,,,,,ルクスアドラー,,牡,5,7,2,21,小倉,T,1200,良,13,16,１勝ｸﾗｽ,34.8,中団,15,11,9,福島,T,1200,良,9,10,１勝ｸﾗｽ,34.5,後方,15,7,27,札幌,T,1500,稍,5,5,１勝ｸﾗｽ,35.3,後方,3,7,5,函館,T,1200,稍,4,4,１勝ｸﾗｽ,34.6,差し,18,3,2,小倉,T,1200,重,14,3,１勝ｸﾗｽ,36.5,中団,3
2,,3,,,,,スマッシュアウト,,牡,4,10,1,31,小倉,T,1200,良,7,8,１勝ｸﾗｽ,34.1,中団,12,11,9,福島,T,1200,良,7,3,１勝ｸﾗｽ,34.5,後方,10,8,30,新潟,T,1400,良,13,9,新発田城･1勝,35.1,後方,6,7,19,函館,T,1200,良,12,3,１勝ｸﾗｽ,36.0,先行,2,7,5,函館,T,1200,稍,2,5,１勝ｸﾗｽ,34.8,先行,2
2,,4,,,,,アクアリッズ,,牡,4,15,12,31,水沢,D,1400,重,4,1,Ｃ２一,----,先行,連,12,23,水沢,D,1400,重,1,1,Ｃ２一,----,逃げ,2,12,10,水沢,D,1400,不,1,1,Ｃ２三,----,逃げ,2,11,25,水沢,D,1300,稍,1,1,Ｃ２七,----,逃げ,3,11,3,門別,D,1800,重,4,2,調教の,----,逃げ,2
3,,5,,,,,レオプルミエール,,牡,6,8,2,14,小倉,T,1200,良,11,16,１勝ｸﾗｽ,35.5,中団,14,11,8,福島,T,1200,良,12,8,１勝ｸﾗｽ,35.3,後方,11,8,24,新潟,T,1000,良,10,3,１勝ｸﾗｽ,33.6,中団,6,7,13,福島,T,1200,良,2,6,１勝ｸﾗｽ,35.1,逃げ,2,6,29,福島,T,1200,良,2,13,１勝ｸﾗｽ,35.3,差し,8
3,,6,,,,,ブライトアゲイン,,牝,5,8,2,14,小倉,T,1200,良,9,4,１勝ｸﾗｽ,35.0,中団,2,2,1,小倉,T,1200,良,3,11,１勝ｸﾗｽ,34.4,先行,14,10,25,新潟,T,1000,良,11,9,稲光特別･1勝,32.6,中団,23,5,18,新潟,T,1000,良,8,8,飛竜特別･1勝,33.7,後方,4,4,20,福島,T,1200,良,4,6,医王寺特･1勝,34.9,先行,3
4,,7,,,,,サディーク,,牝,4,4,3,15,中京,T,1200,良,2,8,１勝ｸﾗｽ,33.9,差し,2,2,28,小倉,T,1200,稍,3,3,１勝ｸﾗｽ,34.9,先行,6,1,17,京都,D,1400,良,6,3,１勝ｸﾗｽ,37.0,先行,8,11,23,京都,D,1400,良,13,6,１勝ｸﾗｽ,39.4,逃げ,11,9,6,阪神,D,1400,稍,2,3,１勝ｸﾗｽ,37.3,逃げ,8
4,,8,,,,,ヴォラーレ,,牡,4,9,2,10,東京,D,1300,稍,15,16,１勝ｸﾗｽ,38.0,後方,2,1,24,中山,D,1200,良,14,16,１勝ｸﾗｽ,37.9,後方,7,12,8,船橋,D,1500,良,6,6,馬い！,----,中団,5,11,3,船橋,D,1500,稍,5,9,感動の,----,後方,5,9,29,船橋,D,1500,良,10,3,オリオ,----,後方,5
5,,9,,,,,フロウアンドライム,,牡,4,4,3,15,中京,T,1200,良,4,11,１勝ｸﾗｽ,33.8,差し,16,11,24,東京,T,1600,良,16,7,１勝ｸﾗｽ,36.3,先行,12,8,30,新潟,T,1400,良,8,2,新発田城･1勝,34.5,後方,11,6,14,東京,T,1400,良,5,3,１勝ｸﾗｽ,34.1,後方,7,4,26,東京,T,1400,良,1,1,未勝利,34.4,差し,11
5,,10,,,,,アンバーニードル,,牡,5,4,3,15,中京,T,1200,良,3,5,１勝ｸﾗｽ,33.6,差し,21,10,19,新潟,T,1200,稍,7,11,１勝ｸﾗｽ,35.3,中団,14,7,13,福島,T,1200,良,13,1,１勝ｸﾗｽ,36.0,先行,7,5,25,新潟,T,1200,稍,9,1,１勝ｸﾗｽ,36.3,中団,4,4,26,福島,T,1200,良,3,1,１勝ｸﾗｽ,34.2,先行,16
6,B,11,,,,,タマモブラウンタイ,,牡,4,7,2,21,小倉,T,1200,良,6,7,１勝ｸﾗｽ,35.4,先行,2,2,8,小倉,T,1200,良,3,8,１勝ｸﾗｽ,35.6,逃げ,8,12,13,阪神,D,1400,良,12,11,１勝ｸﾗｽ,39.8,逃げ,3,11,22,福島,D,1150,良,15,7,１勝ｸﾗｽ,39.4,中団,7,10,4,京都,D,1400,不,16,10,１勝ｸﾗｽ,37.8,後方,4
6,,12,,,,,ロンドンアームズ,,牝,5,7,2,22,小倉,T,1200,良,7,9,１勝ｸﾗｽ・牝,34.5,中団,4,1,25,小倉,T,1200,良,9,13,八幡特別･1勝,33.1,後方,12,11,2,東京,D,1600,重,12,13,１勝ｸﾗｽ,37.8,中団,2,10,18,東京,T,1400,良,17,15,１勝ｸﾗｽ,34.2,後方,10,8,10,新潟,T,1400,重,14,7,１勝ｸﾗｽ,36.4,後方,2
7,,13,,,,,ピアストイヤーズ,,牡,4,10,1,31,小倉,T,1200,良,11,2,１勝ｸﾗｽ,34.4,中団,10,11,24,福島,T,1200,良,4,4,１勝ｸﾗｽ,34.6,先行,2,11,9,福島,T,1200,良,2,4,１勝ｸﾗｽ,35.0,先行,14,8,3,中京,T,1400,良,9,12,１勝ｸﾗｽ,34.3,中団,3,7,12,小倉,T,1200,良,1,5,未勝利,35.0,差し,5
7,,14,,,,,ノーブルオリンポス,,セ,4,8,2,14,小倉,T,1200,良,17,13,１勝ｸﾗｽ,37.2,先行,13,11,16,福島,T,1200,良,8,9,１勝ｸﾗｽ,35.2,中団,4,10,18,新潟,T,1000,良,16,7,１勝ｸﾗｽ,34.3,先行,13,7,20,福島,T,1200,良,3,4,南相馬特･1勝,35.5,逃げ,2,7,5,福島,T,1200,良,1,3,未勝利,34.9,逃げ,9
8,,15,,,,,スピリットライズ,,セ,4,13,1,10,京都,T,1400,良,18,10,１勝ｸﾗｽ,37.6,逃げ,3,12,20,中京,T,1400,稍,5,15,１勝ｸﾗｽ,35.4,先行,8,10,25,新潟,D,1200,良,10,5,１勝ｸﾗｽ,37.4,後方,7,9,7,阪神,T,1200,良,7,7,１勝ｸﾗｽ,35.3,先行,5,8,3,中京,T,1400,良,11,10,１勝ｸﾗｽ,34.9,中団,7
8,,16,,,,,ハッピーサプライズ,,牡,5,17,12,13,中京,T,1200,良,14,12,１勝ｸﾗｽ,33.6,中団,3,11,22,福島,T,1200,良,2,15,１勝ｸﾗｽ,34.5,差し,2,11,9,福島,T,1200,良,5,13,１勝ｸﾗｽ,34.7,中団,4,10,13,東京,D,1300,良,14,11,１勝ｸﾗｽ,38.7,中団,8,8,17,中京,T,1200,良,16,14,１勝ｸﾗｽ,34.9,中団,2
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041203010209,2026.4.12,日,福島,1福2,9,燧ヶ岳特別,1勝,芝,2600,A,6,良(暫定),晴(暫定),16,14:05,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
