レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070502010801,2026.7.5,日,函館,1函8,1,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,09:50,,馬齢,２歳
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070502010802,2026.7.5,日,函館,1函8,2,,未勝利,ダート,1000,,2,良(暫定),晴(暫定),12,10:20,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,アクロスメモリア,,牝,3,7,5,16,東京,D,1400,良,13,5,未勝利・牝,39.2,先行,10,3,7,中山,D,1200,重,12,3,未勝利,39.4,中団,9,1,4,中山,D,1200,稍,3,4,未勝利・牝,39.2,先行,3,12,13,中山,D,1200,良,5,2,未勝利・牝*,39.4,中団,6,11,2,東京,D,1400,重,11,3,未勝利*,38.8,先行,3
2,,2,,,,,ペイシャクロス,,牝,3,6,5,24,東京,D,1300,稍,15,12,未勝利,40.7,先行,4,4,26,福島,D,1150,良,7,10,未勝利・牝,38.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,カッサンドラ,,牝,3,2,6,21,函館,D,1000,良,2,7,未勝利,36.2,差し,8,4,26,福島,D,1150,良,6,4,未勝利・牝,38.7,中団,10,2,14,小倉,D,1000,良,6,8,未勝利,36.5,中団,3,1,24,小倉,D,1000,良,5,10,未勝利,36.2,中団,10,11,16,東京,T,1400,良,18,8,未勝利・牝*,36.7,逃げ,7
4,,4,,,,,カフェオドヴィー,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,カプリースカラー,,牝,3,7,5,16,東京,D,1300,良,13,5,未勝利,39.2,中団,7,3,28,中山,D,1200,重,4,6,未勝利・牝,37.5,差し,4,2,28,中山,D,1200,重,5,8,未勝利・牝,37.1,中団,3,2,10,京都,D,1200,良,4,15,未勝利,38.3,差し,4,1,12,中山,D,1200,良,9,16,未勝利,38.0,後方,9
5,,6,,,,,ミスマラッカ,,牝,3,44,8,30,新潟,D,1800,良,13,11,未勝利*,43.5,中団,3,8,9,新潟,D,1200,良,7,14,未勝利*,37.8,後方,4,7,12,福島,D,1150,良,7,13,新馬,37.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
6,B,7,,,,,マーマレードスカイ,,牝,3,2,6,21,函館,D,1000,良,4,2,未勝利,36.9,先行,7,5,2,東京,D,1400,重,16,3,未勝利・牝,40.2,先行,4,4,4,中山,D,1200,稍,4,5,未勝利・牝,37.4,差し,2,3,21,中山,D,1200,良,2,4,未勝利・牝,38.9,先行,14,12,14,中山,D,1200,稍,5,6,新馬,38.5,先行,初
6,,8,,,,,デルマハルナ,,牝,3,3,6,13,函館,T,1200,稍,15,14,未勝利,35.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,9,,,,,ジャストキュート,,牝,3,3,6,16,川崎,D,1500,稍,10,4,ジュー,----,先行,36,10,5,京都,D,1400,重,12,14,未勝利*,39.0,中団,4,9,6,中山,D,1200,稍,6,11,新馬,38.7,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,10,,,,,グレイトソン,,牡,3,2,6,21,函館,D,1000,良,3,1,未勝利,37.4,先行,7,5,2,京都,D,1200,重,2,1,未勝利,35.8,逃げ,2,4,18,阪神,D,1200,良,2,3,未勝利,36.5,逃げ,2,4,5,阪神,D,1200,重,2,5,未勝利,36.5,逃げ,12,1,12,京都,D,1200,良,6,11,未勝利,38.4,先行,3
8,,11,,,,,ロードベルファスト,,牡,3,2,6,24,門別,D,1200,良,4,5,アルキ,----,追込,5,5,16,新潟,D,1200,良,8,8,未勝利,39.5,中団,17,1,17,京都,D,1200,良,8,5,未勝利,38.0,中団,3,12,27,阪神,D,1200,稍,8,4,未勝利*,38.7,先行,9,10,25,京都,D,1400,良,8,13,未勝利*,41.7,先行,3
8,,12,,,,,ジェッディンデデン,,牝,3,3,6,14,東京,T,1400,良,8,16,未勝利,34.4,先行,11,3,28,中山,T,1800,稍,7,6,１勝ｸﾗｽ*,35.6,中団,8,2,1,東京,T,1600,良,12,12,新馬,33.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070502010803,2026.7.5,日,函館,1函8,3,,未勝利,ダート,1700,,4,良(暫定),晴(暫定),14,10:50,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,ニシノモリミチ,,牡,3,2,6,20,函館,D,1700,良,4,2,未勝利,39.3,逃げ,7,5,2,東京,D,2100,重,7,1,未勝利,38.8,逃げ,3,4,12,中山,D,1800,稍,4,4,未勝利,40.0,逃げ,3,3,21,中山,D,1800,良,3,3,未勝利,39.7,逃げ,8,1,24,中山,D,1800,良,4,2,未勝利,41.6,先行,3
2,,2,,,,,キャピタル,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,カンフージョン,,牡,3,2,6,20,函館,T,1200,良,15,16,未勝利,35.4,後方,9,4,19,福島,D,1150,良,13,10,未勝利,38.3,中団,8,2,21,小倉,D,1000,良,10,10,未勝利,37.0,中団,6,1,11,京都,D,1400,良,15,10,未勝利,42.4,逃げ,5,12,7,阪神,D,1400,良,15,3,未勝利*,41.2,先行,3
3,,4,,,,,レースクイーン,,牝,3,連,6,27,函館,T,1200,重,8,14,未勝利,35.0,後方,14,3,19,浦和,D,1400,良,5,3,ツイン,----,中団,7,1,31,東京,D,1400,良,8,9,未勝利・牝,38.8,中団,4,1,4,中山,D,1200,稍,4,14,未勝利・牝,39.4,差し,12,10,11,東京,T,1600,良,9,10,未勝利・牝*,35.8,先行,17
4,,5,,,,,オーキーベルセルク,,牡,3,4,6,7,東京,D,1600,良,14,11,未勝利,40.1,先行,3,5,16,新潟,T,1800,良,12,14,未勝利,34.6,後方,20,12,27,阪神,D,1800,稍,7,6,新馬,39.6,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,6,,,,,ガダニーニ,,牝,3,2,6,21,函館,D,1700,良,10,4,未勝利,42.0,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,7,,,,,ヘイマー,,牡,3,連,6,27,函館,T,1800,稍,12,16,未勝利,35.5,後方,2,6,11,笠松,D,1400,良,4,1,垂井宿,----,先行,8,4,19,中山,T,1600,良,6,7,１勝ｸﾗｽ*,34.9,後方,3,3,28,中山,T,1800,稍,6,7,１勝ｸﾗｽ*,35.0,後方,4,3,1,中山,T,1600,良,9,12,１勝ｸﾗｽ*,34.3,後方,2
5,,8,,,,,ミリオングローリー,,牡,3,3,6,13,東京,D,1400,重,14,5,未勝利,38.0,後方,8,4,18,福島,T,1800,良,5,3,未勝利・若,35.1,中団,3,3,28,中山,T,1600,稍,2,3,未勝利,35.3,先行,2,3,14,中山,D,1200,良,5,5,未勝利,38.2,中団,3,2,22,東京,D,1400,良,4,8,新馬,39.3,差し,初
6,,9,,,,,ジャストグレース,,牡,3,2,6,21,函館,D,2400,良,3,8,未勝利,40.4,ﾏｸﾘ,5,5,17,京都,D,1900,良,5,11,未勝利,38.3,後方,2,5,3,京都,D,1900,稍,10,10,未勝利,39.5,中団,3,4,11,福島,D,1700,良,12,9,未勝利,39.9,後方,初,,,,,,,,,,,,
6,,10,,,,,マツリダシリウス,,牡,3,2,6,20,函館,D,1700,良,12,11,未勝利,40.2,中団,11,4,4,中山,D,1800,稍,11,10,未勝利,40.3,後方,11,1,17,中山,D,1800,良,8,8,未勝利,42.5,先行,3,12,28,中山,D,1800,良,9,7,未勝利*,39.9,後方,7,11,8,福島,D,1700,良,10,8,未勝利*,40.2,中団,3
7,,11,,,,,クッカユフラ,,牝,3,2,6,20,函館,D,1700,良,10,9,未勝利,39.2,後方,6,5,10,新潟,D,1800,良,4,4,未勝利・牝,40.8,先行,4,4,12,福島,D,1700,良,4,11,未勝利・牝,39.1,先行,22,11,9,福島,D,1700,良,8,10,新馬,40.7,中団,初,,,,,,,,,,,,
7,B,12,,,,,ガーディアンテイル,,牡,3,2,6,20,函館,D,1700,良,7,3,未勝利,39.3,中団,9,4,19,中山,D,1800,良,4,5,未勝利,41.1,先行,2,4,4,中山,D,1800,稍,2,3,未勝利,39.4,先行,13,1,4,中山,D,1800,稍,7,7,未勝利,41.8,中団,3,12,13,中山,D,1800,良,4,4,未勝利*,39.3,差し,10
8,,13,,,,,ゴンフィンガー,,牡,3,2,6,21,函館,D,1700,良,3,7,未勝利,39.4,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,14,,,,,ルナノーヴァ,,牡,3,連,6,28,函館,D,1700,稍,13,12,未勝利,39.3,中団,2,6,14,函館,T,1200,良,13,11,未勝利,35.1,後方,19,2,1,京都,D,1200,良,6,7,未勝利,37.7,中団,3,1,10,京都,D,1400,良,11,4,新馬,38.1,中団,初,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070502010804,2026.7.5,日,函館,1函8,4,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,11:20,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,ラストシャイニー,,牝,3,8,5,9,新潟,D,1200,稍,8,3,未勝利・牝,39.9,中団,4,4,11,中山,D,1200,重,4,8,未勝利,37.8,先行,4,3,15,中山,D,1200,良,6,7,未勝利・牝,38.9,先行,8,1,17,中山,D,1200,良,8,9,未勝利,39.1,中団,2,1,4,中山,D,1200,稍,5,5,未勝利・牝,39.2,中団,13
1,,2,,,,,マメーアップル,,牝,3,3,6,14,函館,T,1200,良,2,7,未勝利,34.5,先行,10,4,4,中山,D,1200,稍,7,8,未勝利・牝,39.2,先行,4,3,8,中山,D,1200,稍,5,4,未勝利,39.1,逃げ,9,1,4,中山,D,1200,稍,7,3,未勝利・牝,40.1,先行,3,12,13,中山,D,1200,良,2,6,未勝利・牝*,39.3,先行,8
2,,3,,,,,パトリシア,,牝,3,14,3,29,中京,T,1200,良,17,12,未勝利,37.8,先行,8,1,31,小倉,T,1200,良,7,11,未勝利・若,35.0,先行,7,12,14,中山,T,1200,良,6,12,未勝利*,35.5,後方,9,10,12,東京,D,1300,良,15,9,新馬,38.6,後方,初,,,,,,,,,,,,
2,,4,,,,,ブライティアロード,,牝,3,6,5,24,新潟,T,1200,稍,13,11,未勝利,36.5,中団,16,2,1,小倉,T,1200,良,10,5,新馬,34.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,ブルーエ,,牝,3,2,6,20,函館,T,1200,良,3,3,未勝利,35.2,差し,8,4,26,福島,T,1200,良,3,1,未勝利・牝,34.1,先行,2,4,11,福島,T,1200,良,2,6,未勝利,34.3,先行,26,10,11,東京,T,1600,良,7,6,未勝利・牝*,34.8,中団,3,9,20,中山,T,1600,良,9,9,新馬,34.6,先行,初
3,B,6,,,,,ハルヒメ,,牝,3,2,6,21,函館,T,1200,良,2,3,未勝利・牝,35.4,先行,4,5,24,新潟,T,1200,稍,2,1,未勝利,36.2,先行,2,5,9,新潟,T,1200,良,2,9,未勝利・若,36.5,先行,10,3,1,小倉,D,1000,稍,13,8,未勝利,37.9,後方,5,1,25,小倉,T,1200,良,8,5,未勝利,34.9,中団,11
4,B,7,,,,,ルーチェコメット,,牝,3,10,4,26,福島,T,1200,良,6,15,未勝利・牝,34.0,中団,13,1,25,京都,T,1600,良,15,12,新馬,36.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,ヘリオドール,,牝,3,6,5,24,東京,T,1600,良,18,18,未勝利・牝,36.9,先行,11,3,8,中山,D,1200,稍,12,12,未勝利,39.4,後方,12,12,14,中山,T,1200,良,13,10,未勝利*,36.8,中団,9,10,13,東京,T,1600,良,10,14,新馬・牝,36.5,逃げ,初,,,,,,,,,,,,
5,,9,,,,,プリュスエクラ,,牝,3,4,6,6,阪神,T,1200,良,6,5,未勝利,34.7,先行,4,5,9,京都,T,1400,良,4,8,未勝利,34.4,逃げ,8,3,15,阪神,D,1400,良,14,9,未勝利・牝,40.7,逃げ,5,2,7,京都,T,1600,良,11,7,未勝利・牝,36.0,中団,9,12,7,中京,T,1600,良,4,10,未勝利*,34.4,差し,2
5,B,10,,,,,ジュディーイメル,,牝,3,3,6,13,阪神,D,1200,良,4,1,未勝利・牝,37.2,先行,3,5,24,新潟,D,1200,稍,2,1,未勝利・牝,38.2,逃げ,3,5,2,新潟,D,1200,不,2,3,未勝利・若,38.1,逃げ,7,3,14,阪神,T,1400,良,7,7,未勝利,34.4,中団,2,2,28,阪神,D,1400,良,4,3,未勝利・牝,38.7,差し,2
6,,11,,,,,アルマフレイヤ,,牝,3,3,6,14,函館,T,1200,良,12,13,未勝利,34.3,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,コスモファーブロス,,牝,3,3,6,13,函館,T,1200,稍,4,3,未勝利,34.3,差し,3,5,23,京都,T,1200,良,4,7,未勝利,33.5,追込,4,4,26,京都,T,1200,良,3,7,未勝利,34.0,差し,8,2,28,小倉,T,1200,稍,6,5,未勝利,36.4,先行,3,2,7,小倉,T,1200,良,3,8,未勝利,35.7,先行,6
7,,13,,,,,ルージュフローラ,,牝,3,2,6,21,函館,T,1200,良,5,8,未勝利・牝,34.9,中団,12,3,29,中京,T,1200,良,5,6,未勝利,34.0,中団,10,1,18,中山,T,1600,良,15,11,未勝利・牝,36.7,中団,3,12,27,中山,T,1600,良,4,3,新馬,35.7,先行,初,,,,,,,,,,,,
7,,14,,,,,レオダーム,,牝,3,10,4,26,福島,T,1200,良,9,16,未勝利・牝,34.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,15,,,,,チャーミングアイ,,牝,3,2,6,21,函館,T,1200,良,4,12,未勝利・牝,34.8,差し,4,5,24,新潟,T,1200,稍,5,8,未勝利,35.9,中団,連,5,16,新潟,T,1000,良,5,13,未勝利,32.8,中団,18,1,10,中山,D,1200,良,13,13,未勝利・牝,39.1,後方,2,12,27,中山,D,1200,稍,8,13,未勝利・牝*,38.9,先行,6
8,,16,,,,,バレンタインビスタ,,牝,3,2,6,21,函館,T,1200,良,3,2,未勝利・牝,35.7,逃げ,14,3,15,中京,T,1400,良,7,1,未勝利,35.6,先行,3,2,22,小倉,T,1200,良,2,4,未勝利,35.2,先行,9,12,21,中山,T,1600,重,3,9,未勝利*,37.1,逃げ,9,10,18,東京,D,1400,良,6,4,未勝利・牝*,36.9,後方,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070502010805,2026.7.5,日,函館,1函8,5,,新馬,芝,1800,A,4,良(暫定),晴(暫定),16,12:10,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ショウナンガレオン,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,ダノンキューブ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,スーパーユタカ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,サトノパラディ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,アートオブブライト,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070502010806,2026.7.5,日,函館,1函8,6,,未勝利,芝,2000,A,4,良(暫定),晴(暫定),16,12:40,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,パンキー,,牡,3,2,6,21,函館,T,1800,良,10,3,未勝利,35.4,後方,12,3,28,阪神,T,1600,良,3,1,未勝利,34.8,先行,2,3,14,中京,T,2000,良,3,12,未勝利,34.9,差し,25,9,21,阪神,T,1800,良,4,9,新馬,34.9,逃げ,初,,,,,,,,,,,,
1,,2,,,,,タイセイネクサス,,セ,3,2,6,20,東京,T,1800,稍,16,13,未勝利,36.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,マコトアディントン,,牡,3,2,6,20,函館,T,2000,良,4,3,未勝利,35.7,ﾏｸﾘ,6,5,9,新潟,T,2000,良,5,3,未勝利,35.6,後方,3,4,19,福島,T,2000,良,2,4,未勝利,35.4,差し,3,3,29,中京,T,2000,良,4,7,未勝利,33.7,追込,10,1,18,京都,T,1600,良,16,12,未勝利,36.0,後方,3
2,,4,,,,,ヤクジョ,,牡,3,2,6,20,函館,T,2000,良,14,5,未勝利,36.1,後方,17,2,22,小倉,T,2000,良,4,5,未勝利,35.8,追込,2,2,7,小倉,T,2000,稍,7,9,未勝利・若,35.7,後方,2,1,24,小倉,T,1800,良,7,5,未勝利,35.3,中団,7,12,7,中京,T,1600,良,9,8,未勝利*,34.5,中団,3
3,,5,,,,,ティラユール,,牡,3,連,6,28,函館,T,2600,良,12,13,未勝利,36.0,後方,14,3,22,阪神,T,2400,良,9,12,未勝利,34.9,中団,2,3,7,阪神,T,1600,良,11,17,未勝利,34.7,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,エイシンインアウト,,牡,3,2,6,21,函館,T,1800,良,4,4,未勝利,35.1,追込,17,2,21,阪神,D,1800,良,5,2,未勝利,37.9,中団,3,2,1,小倉,D,1700,良,4,6,未勝利,38.5,追込,3,1,12,京都,D,1800,良,3,10,新馬,37.4,先行,初,,,,,,,,,,,,
4,,7,,,,,ウインカトリーヌ,,牝,3,2,6,21,函館,D,1700,良,6,6,未勝利,41.2,先行,12,3,29,阪神,D,1800,良,8,3,未勝利・牝,39.1,中団,2,3,12,船橋,D,1600,良,2,1,ベスト,----,逃げ,16,11,23,京都,T,1800,良,6,3,新馬,35.0,中団,初,,,,,,,,,,,,
4,,8,,,,,ゴコウコイコイ,,牝,3,2,6,20,函館,T,2000,良,3,11,未勝利,34.7,先行,4,5,23,新潟,T,2400,稍,8,9,未勝利,35.7,後方,4,4,25,福島,T,2000,良,7,2,未勝利・牝,35.8,中団,2,4,11,中山,T,2000,良,4,8,未勝利・牝,34.8,追込,4,3,15,中山,T,2000,良,11,5,未勝利,35.8,中団,11
5,B,9,,,,,リトルコリンズ,,牡,3,6,5,23,東京,T,1600,良,9,18,未勝利,35.0,中団,3,5,3,東京,D,1400,稍,13,15,未勝利,38.4,後方,8,3,7,中山,D,1200,重,8,9,未勝利,38.5,中団,6,1,24,中山,D,1200,良,8,11,新馬,38.2,後方,初,,,,,,,,,,,,
5,,10,,,,,ルナティックブルー,,牝,3,2,6,20,函館,T,1800,良,3,9,未勝利・牝,36.0,差し,4,5,23,京都,T,1800,良,5,12,未勝利・牝,35.5,後方,7,4,4,阪神,T,1400,良,12,18,未勝利,35.0,後方,10,1,25,小倉,T,1200,良,17,10,新馬,35.8,後方,初,,,,,,,,,,,,
6,,11,,,,,アルタティール,,牡,3,連,6,28,函館,T,2600,良,11,11,未勝利,36.1,後方,8,5,2,新潟,T,2200,稍,11,12,未勝利,37.1,中団,3,4,11,福島,T,2600,良,5,14,未勝利,36.0,中団,6,2,28,中山,T,2000,良,15,16,未勝利,35.2,後方,8,1,4,中山,T,2000,良,15,16,新馬,36.4,後方,初
6,,12,,,,,ショウナンマルチ,,牡,3,4,6,6,東京,T,2000,良,2,1,未勝利,34.2,先行,3,5,17,東京,T,2400,良,3,1,未勝利,35.3,先行,25,11,23,東京,T,2000,良,2,1,新馬,33.8,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
7,B,13,,,,,テンレディーゴー,,牡,3,連,6,28,函館,T,2000,良,10,16,未勝利,36.2,後方,9,4,25,東京,D,2100,稍,11,8,未勝利,38.9,後方,5,3,21,中山,D,1800,良,9,6,未勝利,41.1,中団,6,2,7,東京,D,1600,良,10,7,未勝利,38.1,後方,9,12,6,中山,D,1800,良,9,7,未勝利*,39.9,中団,3
7,,14,,,,,デルマノリクラ,,牡,3,2,6,21,函館,T,1800,良,15,16,未勝利,36.0,後方,9,4,19,中山,T,2000,良,10,16,未勝利,35.1,後方,3,3,28,中山,T,1600,稍,10,12,未勝利,35.8,後方,18,11,24,東京,D,1600,良,12,14,未勝利*,39.1,後方,2,11,9,東京,D,1600,稍,13,15,新馬,38.5,後方,初
