レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092006040601,2026.9.20,日,中山,4中6,1,,未勝利,ダート,1800,,4,良(暫定),曇(暫定),16,10:00,,馬齢,２歳
8,,14,,,,,コーズウルルン,,牡,2,3,8,30,札幌,T,1800,良,4,8,新馬,36.2,追込,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,ラインホルト,,牡,2,7,8,2,新潟,D,1800,良,3,8,新馬,39.9,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092006040602,2026.9.20,日,中山,4中6,2,,未勝利,芝,1600,C,3,良(暫定),曇(暫定),16,10:35,牝,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ホワイトホール,,牝,2,3,8,29,新潟,T,1400,良,7,10,新馬,36.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,フォンターナドーロ,,牝,2,6,8,8,新潟,T,1800,良,11,7,新馬,36.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,セレスティナ,,牝,2,3,8,29,新潟,T,1400,良,5,2,新馬,35.8,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,4,,,,,ベールダウン,,牝,2,7,8,2,新潟,T,1600,良,9,6,新馬,34.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,5,,,,,リアスハート,,牝,2,3,8,30,新潟,T,1800,良,10,5,新馬,36.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,6,,,,,カラスアゲハ,,牝,2,3,8,29,中京,T,1400,良,12,9,新馬・牝,35.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,7,,,,,レイナクリューソス,,牝,2,2,9,6,中山,T,1600,稍,10,13,新馬,35.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,8,,,,,アヴァンデセール,,牝,2,3,8,29,新潟,T,1400,良,9,9,新馬,36.6,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,9,,,,,ラヴレイン,,牝,2,5,8,16,新潟,T,1600,良,12,11,新馬,34.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,10,,,,,セイウンコハルタ,,牝,2,10,7,11,函館,D,1000,稍,10,8,未勝利*,38.7,中団,3,6,20,函館,T,1200,良,9,9,新馬・牝,36.0,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,11,,,,,アテナブレイブ,,牝,2,5,8,16,新潟,T,1600,良,2,4,未勝利・牝*,34.3,逃げ,3,7,26,新潟,T,1400,良,6,3,未勝利・牝*,35.6,先行,7,6,6,東京,T,1600,良,4,5,新馬,33.8,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,12,,,,,ジェイエルキール,,牝,2,3,8,29,新潟,T,1400,良,2,12,新馬,36.4,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,13,,,,,セールデュクール,,牝,2,3,8,29,札幌,T,1500,稍,6,12,未勝利・牝*,37.5,中団,連,8,23,札幌,T,1500,良,外,--,未勝利*,----,,3,8,1,札幌,T,1500,稍,12,8,新馬,38.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,14,,,,,ヌンエリン,,牝,2,7,8,2,新潟,D,1800,良,12,11,新馬,48.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092006040603,2026.9.20,日,中山,4中6,3,,未勝利,芝,2000,C,4,良(暫定),曇(暫定),18,11:05,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,オオルリ,,牝,2,3,8,30,新潟,T,1800,良,7,11,新馬,35.3,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,ハンデンブレイズ,,牡,2,3,8,30,新潟,T,2000,良,4,5,未勝利*,36.3,先行,8,7,4,福島,T,1800,良,6,11,新馬,35.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,セイウンオオゾラ,,牡,2,6,8,9,新潟,T,2000,良,6,8,未勝利*,34.4,後方,9,6,7,東京,T,1800,良,8,9,新馬,34.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,オペレッタテソーロ,,牝,2,6,8,8,新潟,T,1800,良,10,9,新馬,35.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,5,,,,,ポッドレーヴ,,牡,2,4,8,22,新潟,D,1800,良,5,7,未勝利*,41.1,先行,7,7,4,福島,D,1700,重,6,10,新馬,39.1,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,,,,,スーパーユタカ,,牡,2,6,8,9,新潟,T,2000,良,5,3,未勝利*,35.8,先行,5,7,5,函館,T,1800,良,3,3,新馬,35.5,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,7,,,,,スカーレットクラン,,牝,2,7,8,2,新潟,T,1600,良,7,7,新馬,34.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,8,,,,,マイネルヘルリッヒ,,牡,2,2,9,5,中山,T,2000,良,6,10,新馬,35.1,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,9,,,,,ティアラスピリット,,牝,2,2,9,5,中山,T,1800,稍,4,6,未勝利*,35.2,差し,7,7,18,福島,T,1800,良,6,8,未勝利*,36.9,後方,3,6,28,福島,T,1200,良,13,10,新馬・牝,35.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,10,,,,,タイセイソアリング,,牡,2,3,8,30,新潟,T,2000,良,5,3,未勝利*,36.6,先行,8,7,5,福島,T,2000,良,5,12,新馬,36.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,11,,,,,マイネルシードル,,牡,2,2,9,5,中山,T,2000,良,8,11,新馬,35.1,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,12,,,,,タッカーヴィーナス,,牝,2,4,8,22,新潟,T,1600,良,8,3,新馬,34.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,13,,,,,サウンズオーサム,,牝,2,9,7,18,福島,T,1800,良,3,2,新馬・牝,35.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092006040604,2026.9.20,日,中山,4中6,4,,新馬,ダート,1800,,4,良(暫定),曇(暫定),16,11:35,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ロードベラヴィータ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,ワンダーマーベル,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,マートングレイス,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,シャローオネスト,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,レガシーマインド,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,アフォーダビリティ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,ルバルマン,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,アイファーニキーヤ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,フレイムオブキング,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,,,,,ブリスブリンク,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,グランレーヴ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,パウンドザロック,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,エコロガレル,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,エマルタ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,サクシードシチー,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,ディスクリートサム,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092006040605,2026.9.20,日,中山,4中6,5,,新馬,芝,1600,C,3,良(暫定),曇(暫定),16,12:25,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ファンタジーゲーム,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,マイバーゲン,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,テルケンレンジシ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,クロノスフィア,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,アニーリング,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,ラプチュラス,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,フロックコート,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,ファイナルラッキー,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,ドナフェリーチェ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,,,,,エッセンシャルサン,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,ロードキャピタル,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,ポストトゥルース,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,ジャストゴーイング,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,ジュベルシャムス,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,カームラディアンス,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,アイレバルバドス,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092006040606,2026.9.20,日,中山,4中6,6,,1勝,ダート,1800,,4,良(暫定),曇(暫定),16,12:55,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,エタンセル,,牡,3,3,8,29,札幌,D,1700,稍,8,6,１勝ｸﾗｽ,39.0,逃げ,4,8,1,札幌,D,1700,稍,5,3,１勝ｸﾗｽ,38.2,先行,11,5,17,新潟,D,1800,良,1,1,未勝利,37.6,先行,4,4,18,福島,D,1700,良,2,1,未勝利,37.6,先行,3,3,29,中山,D,1800,稍,2,2,未勝利,41.1,逃げ,3
2,,2,,,,,ブルージャイアント,,牡,4,14,6,14,東京,D,2100,稍,4,6,１勝ｸﾗｽ,39.1,先行,3,5,24,新潟,D,1800,稍,2,9,１勝ｸﾗｽ,37.2,差し,2,5,9,東京,D,2100,良,4,7,１勝ｸﾗｽ,39.1,先行,2,4,26,福島,T,2600,良,12,9,１勝ｸﾗｽ,37.2,後方,5,3,21,中山,D,2400,良,9,6,１勝ｸﾗｽ,40.1,中団,20
3,,3,,,,,アビヤント,,牡,3,3,8,29,新潟,D,1800,稍,7,3,新発田城･1勝,38.6,中団,21,4,4,中山,D,1800,稍,1,4,未勝利,37.8,先行,9,1,31,東京,T,1800,良,10,11,新馬,34.2,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,4,,,,,ホールドミーワンス,,牝,3,6,8,8,中京,T,1600,良,10,10,１勝ｸﾗｽ,35.3,先行,11,5,26,浦和,D,1400,稍,1,1,ツイン,----,逃げ,5,4,18,福島,T,1800,良,7,6,未勝利・若,35.7,先行,10,2,7,小倉,D,1700,良,12,2,未勝利・牝,41.8,中団,4,1,10,京都,D,1800,良,3,4,未勝利・牝,38.8,先行,4
4,,5,,,,,ハルノアラシ,,牡,4,8,7,25,新潟,D,1800,稍,7,11,清津峡特･1勝,39.0,後方,2,7,11,福島,D,1150,良,9,11,１勝ｸﾗｽ,35.4,後方,7,5,23,東京,D,1400,稍,7,8,１勝ｸﾗｽ,35.2,後方,3,5,2,東京,D,1400,重,6,8,１勝ｸﾗｽ,35.9,後方,9,2,28,阪神,D,1400,良,9,8,１勝ｸﾗｽ,37.6,中団,8
4,B,6,,,,,ボールドタワー,,牡,3,連,9,12,中山,D,1800,重,7,12,１勝ｸﾗｽ,39.3,中団,2,8,29,新潟,D,1800,稍,15,8,新発田城･1勝,40.5,後方,15,5,16,新潟,D,1800,良,1,2,未勝利,38.0,先行,2,5,3,新潟,D,1800,稍,4,4,未勝利,39.8,先行,2,4,18,福島,D,1700,良,3,2,未勝利,37.4,先行,7
5,,7,,,,,ヤングアメリカンズ,,牡,4,11,7,4,福島,D,1700,稍,3,5,１勝ｸﾗｽ,37.6,先行,2,6,20,東京,D,1600,不,5,5,１勝ｸﾗｽ,36.3,中団,9,4,18,福島,D,1700,良,4,4,１勝ｸﾗｽ,37.9,差し,5,3,14,阪神,D,1800,良,3,3,１勝ｸﾗｽ,36.6,差し,2,2,28,阪神,D,1800,良,3,9,１勝ｸﾗｽ,38.1,先行,17
5,,8,,,,,ウリズンベー,,牡,3,7,8,2,新潟,D,1800,良,3,3,１勝ｸﾗｽ,38.8,先行,17,4,5,中山,D,1800,重,5,6,１勝ｸﾗｽ*,37.9,後方,11,1,17,中山,D,1800,良,1,1,未勝利,39.0,先行,11,11,1,東京,D,1600,不,5,2,未勝利*,37.0,中団,3,10,11,東京,D,1600,稍,2,5,新馬,37.2,追込,初
6,,9,,,,,アデルフィー,,牡,3,3,8,29,新潟,D,1800,稍,1,4,未勝利,37.6,先行,3,8,9,新潟,D,1800,良,4,3,未勝利,38.7,先行,3,7,18,福島,D,1700,良,10,2,未勝利,39.5,先行,9,5,17,新潟,D,1800,良,2,2,未勝利,37.7,先行,3,4,25,福島,D,1700,良,2,7,未勝利,38.6,逃げ,2
6,,10,,,,,ナックシュバリエ,,牡,4,28,3,11,金沢,D,1500,重,1,4,ケイタ,----,ﾏｸﾘ,10,12,27,金沢,D,1500,不,5,4,サラ系,----,中団,連,12,19,金沢,D,1400,重,4,2,熊本ゴ,----,追込,2,12,8,金沢,D,1500,重,2,5,金沢競,----,差し,2,11,25,金沢,D,1500,重,2,1,サラ系,----,ﾏｸﾘ,2
7,,11,,,,,タニセンドリーム,,牡,5,7,8,2,新潟,D,1800,良,11,7,１勝ｸﾗｽ,40.5,先行,14,4,25,福島,D,1700,良,8,5,１勝ｸﾗｽ,38.4,中団,18,12,21,中山,D,1800,重,12,2,１勝ｸﾗｽ,38.0,中団,4,11,24,福島,D,1700,良,6,3,１勝ｸﾗｽ・若,38.6,中団,9,9,21,中山,D,1800,良,5,3,１勝ｸﾗｽ,39.9,逃げ,2
7,,12,,,,,グランコネクシオン,,牝,5,4,8,22,新潟,D,1800,良,7,7,１勝ｸﾗｽ・牝,38.0,後方,7,7,5,福島,D,1700,良,8,9,１勝ｸﾗｽ・牝,39.8,後方,7,5,17,新潟,D,1800,良,4,8,１勝ｸﾗｽ,38.2,差し,3,4,26,福島,D,1700,良,12,12,１勝ｸﾗｽ・牝,37.9,後方,8,3,1,小倉,D,1700,稍,11,8,１勝ｸﾗｽ,38.7,後方,4
8,,13,,,,,ステラデルークス,,牡,3,3,8,30,札幌,D,1700,稍,6,4,１勝ｸﾗｽ,36.9,中団,4,8,2,札幌,D,1700,良,8,4,１勝ｸﾗｽ,37.7,後方,14,4,25,東京,D,1600,稍,7,6,１勝ｸﾗｽ*,37.1,後方,6,3,14,中山,D,1800,良,12,2,１勝ｸﾗｽ*,40.2,後方,5,2,10,東京,D,1600,稍,1,1,新馬,37.5,差し,初
8,,14,,,,,タイセイエムロード,,牡,3,15,6,6,東京,D,1600,良,7,5,１勝ｸﾗｽ,36.4,後方,9,4,5,中山,D,1800,重,9,10,１勝ｸﾗｽ*,38.9,後方,12,1,10,中山,D,1800,良,9,8,黒竹賞･1勝*,41.0,ﾏｸﾘ,4,12,13,中山,D,1800,良,1,15,新馬,39.0,先行,初,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092006040607,2026.9.20,日,中山,4中6,7,,1勝,芝,2000,C,4,良(暫定),曇(暫定),18,13:25,,定量,３上
