レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026091906040501,2026.9.19,土,中山,4中5,1,,未勝利,ダート,1200,,2,良(暫定),曇(暫定),16,10:00,,馬齢,２歳
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026091906040502,2026.9.19,土,中山,4中5,2,,未勝利,ダート,1800,,4,良(暫定),曇(暫定),16,10:30,牝,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,マホロ,,牝,2,2,9,6,中山,T,1600,稍,8,11,新馬,36.7,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,B,2,,,,,ビップルーチェ,,牝,2,2,9,5,中山,T,1800,稍,9,10,未勝利*,37.1,中団,連,8,30,中京,T,1400,良,9,7,未勝利*,36.0,中団,3,8,9,中京,T,1600,良,9,9,新馬・牝,37.4,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,ハイビスカス,,牝,2,2,9,5,中山,D,1800,重,2,3,未勝利*,39.7,ﾏｸﾘ,4,8,9,札幌,D,1700,良,4,6,未勝利*,42.7,先行,3,7,18,函館,T,1800,良,6,6,未勝利*,36.0,中団,5,6,13,東京,T,1600,良,5,6,新馬・牝,35.2,先行,初,,,,,,,,,,,,
4,,4,,,,,テンユメノオーロラ,,牝,2,7,8,2,新潟,D,1800,良,2,2,新馬,39.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,ピーエムリンダ,,牝,2,3,8,30,新潟,D,1800,良,11,8,新馬,41.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,ロンドンコーリング,,牝,2,連,9,12,中山,D,1200,不,8,7,新馬,37.6,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,,バミューダブーケ,,牝,2,3,8,29,中京,D,1800,稍,7,7,未勝利*,41.4,中団,11,6,13,阪神,D,1400,良,7,11,新馬,38.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,,,,,アフィーリア,,牝,2,13,6,20,東京,T,1400,稍,9,7,新馬・牝,34.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026091906040503,2026.9.19,土,中山,4中5,3,,未勝利,芝,1600,C,3,良(暫定),曇(暫定),16,11:00,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,サノノファイター,,牡,2,11,7,4,福島,T,1800,良,12,5,新馬,37.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,セイウンウィルド,,牡,2,4,8,22,新潟,T,1600,良,3,4,新馬,33.1,追込,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,エルシオン,,牝,2,6,8,8,新潟,T,1400,良,11,10,未勝利*,35.2,後方,7,6,20,東京,T,1400,稍,10,9,新馬・牝,34.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,テイクケア,,牝,2,5,8,16,札幌,T,1200,良,5,5,未勝利*,35.2,中団,3,7,25,札幌,T,1200,良,7,7,未勝利*,35.3,後方,3,7,4,函館,T,1200,良,5,7,未勝利・牝*,34.9,中団,3,6,14,函館,T,1000,良,5,8,新馬,34.2,中団,初,,,,,,,,,,,,
5,,5,,,,,トルタパスカリーナ,,牝,2,8,7,25,新潟,T,1600,良,2,1,新馬・牝,33.0,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,,,,,コスモシグナス,,牡,2,10,7,11,福島,T,1800,良,13,6,未勝利*,37.7,先行,3,6,21,東京,T,1800,稍,3,9,新馬,34.0,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,7,,,,,アミノショコラ,,牡,2,連,9,12,中山,T,1600,重,10,10,未勝利*,36.9,後方,5,8,8,新潟,T,1400,良,13,13,未勝利*,35.5,後方,3,7,18,福島,T,1200,良,11,11,未勝利*,36.2,後方,6,6,6,東京,T,1600,良,9,9,新馬,37.5,後方,初,,,,,,,,,,,,
6,,8,,,,,ワンキャンパス,,牝,2,3,8,29,中京,T,1400,良,3,12,新馬・牝,34.6,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,9,,,,,ノルトハウゼン,,牡,2,3,8,29,新潟,T,1600,良,3,3,未勝利*,35.5,先行,11,6,13,東京,T,1400,良,4,3,新馬,33.8,追込,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,10,,,,,ショウナンワンパク,,牡,2,3,8,29,新潟,T,1400,良,4,6,新馬,35.8,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,11,,,,,イニシャルポイント,,牝,2,8,7,25,新潟,D,1200,稍,2,3,新馬,38.3,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,12,,,,,コーズサム,,牡,2,2,9,5,札幌,T,1500,稍,6,9,新馬,36.3,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026091906040504,2026.9.19,土,中山,4中5,4,,新馬,芝,1200,C,2,良(暫定),曇(暫定),16,11:35,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ロジパンドラ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,ゼーゲルン,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,シウンハゴロモ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,サンエルディーケー,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,シルバーノリダー,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,ルナロマンティカ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,アマルレイナ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,スヴァラ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,ニホンノヨアケゼヨ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,,,,,フクチャンヨシ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,プリマラクーン,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,ニシノハナカケル,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,シクラメン,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,ペルラビアンカ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,イキデイナセ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,キャンディメモリー,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026091906040505,2026.9.19,土,中山,4中5,5,,新馬,芝,1800,C,4,良(暫定),曇(暫定),14,12:25,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ディヴァンパーレ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,レインボーフライト,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,トパーズプレミア,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,メイダイ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,ツェルプスト,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,,,,,プルヴィナル,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,7,,,,,ルージュルフラン,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,8,,,,,ドッグズノーズ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,9,,,,,フレッシュオレンジ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,10,,,,,セイウンガレス,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,11,,,,,セイウンランウェイ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,12,,,,,バーチディダーマ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026091906040506,2026.9.19,土,中山,4中5,6,,新馬,ダート,1200,,2,良(暫定),曇(暫定),16,12:55,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ムードメーカー,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,キタノエフロレス,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,エクランレーヴ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,ルスカーレット,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,ニシノイケガミ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,,,,,ライジングファイト,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,7,,,,,ケイツーズウォティ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,8,,,,,ローブリッター,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,9,,,,,サクセスメロディー,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,10,,,,,ユウライクスター,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,11,,,,,ブレイズリー,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,12,,,,,イトウカカリチョウ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026091906040507,2026.9.19,土,中山,4中5,7,,1勝,ダート,2400,,6,良(暫定),曇(暫定),16,13:25,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ダイシンパルス,,牡,3,3,8,30,札幌,T,2000,良,11,15,未勝利,35.3,後方,8,7,5,福島,T,1800,良,8,13,未勝利,35.4,中団,19,2,21,東京,T,1600,良,16,10,未勝利,36.3,後方,4,1,25,京都,T,1600,良,5,11,新馬,35.5,中団,初,,,,,,,,,,,,
2,,2,,,,,ステイアンビシャス,,牡,4,4,8,23,札幌,D,2400,良,6,5,１勝ｸﾗｽ,39.5,中団,3,8,2,札幌,D,1700,良,2,10,１勝ｸﾗｽ,36.8,差し,3,7,12,函館,D,2400,不,4,7,１勝ｸﾗｽ,38.2,先行,12,4,18,中山,D,2400,良,10,5,１勝ｸﾗｽ,40.5,後方,3,3,31,船橋,D,1800,重,4,2,フレン,----,追込,12
3,B,3,,,,,ブレイクザアイス,,セ,7,10,7,12,函館,D,2400,不,7,8,１勝ｸﾗｽ,38.4,中団,9,5,9,東京,D,2100,良,6,10,１勝ｸﾗｽ,38.5,中団,3,4,18,中山,D,2400,良,6,13,１勝ｸﾗｽ,39.7,後方,4,3,21,中山,D,2400,良,8,10,１勝ｸﾗｽ,39.7,中団,11,1,5,中山,D,2400,稍,4,9,１勝ｸﾗｽ,41.4,先行,2
3,B,4,,,,,ターフクリスタル,,牡,3,連,9,12,中山,D,1800,重,9,15,１勝ｸﾗｽ,39.3,後方,4,8,15,新潟,D,1800,良,13,10,三国特別･1勝,39.4,後方,11,5,30,東京,D,1600,良,9,7,１勝ｸﾗｽ*,39.4,後方,2,5,16,東京,D,1600,良,1,12,未勝利,36.6,先行,7,3,28,中山,D,1800,重,11,15,未勝利,39.3,後方,2
4,B,5,,,,,サトノリアン,,牡,5,10,7,12,函館,D,2400,不,5,6,１勝ｸﾗｽ,37.3,中団,15,3,29,中山,D,1800,稍,5,11,１勝ｸﾗｽ,38.0,後方,20,11,9,福島,S,2750,良,9,8,障害未勝利,13.7,後方,7,9,20,中山,D,2400,重,7,7,１勝ｸﾗｽ,38.3,後方,27,3,16,中山,D,2400,不,8,13,１勝ｸﾗｽ,39.7,後方,3
4,B,6,,,,,エクストラプッシュ,,牡,3,7,8,2,中京,D,1900,良,13,5,１勝ｸﾗｽ,40.6,中団,11,5,17,東京,D,2100,良,1,1,未勝利,37.1,先行,2,5,3,京都,D,1900,稍,8,2,未勝利,37.8,後方,2,4,18,阪神,D,2000,良,4,7,未勝利,38.0,差し,4,3,21,中京,D,1900,良,2,4,未勝利,38.3,追込,14
5,B,7,,,,,ラブトゥエニイワン,,牡,3,2,9,6,中山,D,1800,重,6,9,未勝利,38.8,中団,12,6,14,東京,D,2100,稍,6,8,未勝利,39.2,中団,13,3,15,中山,T,2000,良,13,11,未勝利,35.7,後方,3,2,21,東京,T,2400,良,11,9,未勝利,35.1,後方,16,11,2,東京,T,2000,良,8,2,新馬,34.3,後方,初
5,,8,,,,,ノーマジック,,牝,5,3,8,29,新潟,T,2200,稍,6,12,１勝ｸﾗｽ,36.8,先行,26,3,1,小倉,D,1700,稍,9,13,１勝ｸﾗｽ・牝,38.8,後方,連,2,22,小倉,T,2000,良,14,14,１勝ｸﾗｽ,37.3,中団,2,2,8,小倉,D,1700,良,7,14,１勝ｸﾗｽ・牝,38.4,中団,連,1,31,小倉,S,2860,良,消,--,障害未勝利,----,,10
6,,9,,,,,ブライトラン,,牡,3,7,8,1,新潟,D,1800,稍,1,9,未勝利,40.3,先行,3,7,11,函館,D,1700,重,5,10,未勝利,38.9,後方,4,6,13,東京,D,1600,稍,11,10,未勝利,38.2,後方,3,5,24,新潟,D,1800,稍,6,7,未勝利,44.2,先行,10,3,14,中山,D,1800,良,8,13,未勝利,41.3,逃げ,3
6,B,10,,,,,ゴーントゥファー,,セ,3,5,8,15,札幌,D,1700,良,7,12,未勝利,38.6,中団,3,7,25,札幌,D,1700,良,8,9,未勝利,37.9,後方,2,7,12,函館,D,1700,不,13,12,未勝利,38.7,後方,2,6,28,福島,D,1700,良,外,--,未勝利,----,,12,4,5,中山,T,2000,重,14,13,未勝利,44.1,後方,初
7,,11,,,,,タケルゴールド,,牡,5,19,5,9,東京,D,2100,良,3,9,１勝ｸﾗｽ,37.7,追込,4,4,11,中山,D,1800,稍,8,6,１勝ｸﾗｽ,39.7,先行,8,2,14,東京,D,2100,良,8,5,１勝ｸﾗｽ,37.2,後方,12,11,23,東京,D,2100,良,4,3,１勝ｸﾗｽ,37.4,先行,6,10,13,東京,D,2100,良,9,6,１勝ｸﾗｽ,38.8,後方,17
7,,12,,,,,リオンサーガ,,牡,3,17,5,24,京都,D,1900,良,14,15,１勝ｸﾗｽ*,39.9,後方,3,5,2,東京,D,2100,重,1,5,未勝利,37.2,先行,6,3,21,阪神,D,2000,稍,6,9,未勝利,37.7,後方,2,3,7,阪神,D,2000,稍,8,13,未勝利,39.3,後方,16,11,15,京都,D,1800,良,7,10,未勝利*,39.0,後方,3
8,,13,,,,,モヴレクス,,牡,5,2,9,6,中山,D,1800,不,13,16,１勝ｸﾗｽ,39.0,後方,8,7,11,福島,D,1700,良,11,14,１勝ｸﾗｽ,38.3,後方,21,2,15,小倉,D,2400,稍,4,15,１勝ｸﾗｽ,38.5,差し,3,1,24,小倉,D,2400,良,4,7,１勝ｸﾗｽ,38.2,追込,2,1,11,中山,D,1800,良,10,12,１勝ｸﾗｽ,39.8,中団,7
8,,14,,,,,デールエルバハリ,,牝,3,7,8,2,中京,D,1800,良,3,2,１勝ｸﾗｽ・牝,37.0,差し,13,5,2,京都,D,1900,稍,8,11,ユニコーG3,37.7,後方,2,4,18,阪神,D,1800,良,9,11,１勝ｸﾗｽ・牝*,38.8,後方,6,3,8,阪神,D,1800,良,6,15,１勝ｸﾗｽ・牝*,38.8,後方,9,1,5,京都,D,1800,良,9,11,１勝ｸﾗｽ*,38.7,中団,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026091906040508,2026.9.19,土,中山,4中5,8,,1勝,ダート,1800,,4,良(暫定),曇(暫定),16,13:55,牝,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
