レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026052304010702,2026.5.23,土,新潟,1新7,2,,未勝利,ダート,1800,,4,不(暫定),曇(暫定),15,10:20,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026052304010703,2026.5.23,土,新潟,1新7,3,,未勝利,ダート,1200,,2,不(暫定),曇(暫定),15,10:50,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,マイネルテオドロス,,牡,3,3,5,3,東京,D,1400,稍,5,8,未勝利,37.8,先行,3,4,11,中山,D,1200,重,10,2,未勝利,39.0,逃げ,8,2,15,東京,D,1300,良,8,6,未勝利,39.0,先行,3,1,25,中山,D,1200,良,2,4,未勝利,38.9,先行,8,11,30,東京,D,1400,良,7,10,未勝利*,38.8,中団,4
2,,2,,,,,サリーアン,,牡,3,2,5,9,東京,D,1300,良,4,6,未勝利,38.4,差し,2,4,25,東京,D,1400,稍,6,8,未勝利,37.7,先行,7,3,8,中山,D,1200,稍,6,7,未勝利,38.1,中団,4,2,7,東京,D,1300,良,4,13,未勝利,37.2,追込,4,1,11,中山,D,1200,良,4,12,未勝利,37.6,追込,11
2,,3,,,,,オッピポイカ,,牡,3,19,1,12,中山,D,1200,良,10,11,未勝利,37.6,後方,2,12,27,中山,D,1200,稍,5,8,新馬,37.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,4,,,,,リオンアンサー,,牝,3,11,3,7,中山,D,1200,重,13,11,未勝利,39.7,中団,5,2,1,東京,D,1400,良,15,12,未勝利,39.6,後方,8,12,6,中山,D,1200,良,8,10,未勝利*,38.9,中団,5,11,1,東京,T,1400,稍,10,8,未勝利*,33.9,後方,11,8,17,新潟,T,1600,良,9,11,未勝利・牝*,35.6,後方,5
3,,5,,,,,シンクシビリティ,,牝,3,9,3,22,中京,D,1400,良,11,16,未勝利,40.2,中団,7,1,31,京都,D,1400,良,12,11,未勝利,38.4,後方,連,1,25,中山,D,1200,良,10,8,未勝利,38.9,中団,3,1,4,中山,D,1200,稍,4,13,新馬,39.1,差し,初,,,,,,,,,,,,
4,,6,,,,,サンライズロイ,,牡,3,3,5,2,京都,D,1200,重,4,5,未勝利,36.2,先行,2,4,18,福島,D,1150,良,2,8,未勝利,36.6,先行,8,2,22,阪神,D,1200,良,7,7,未勝利,37.5,中団,3,1,31,小倉,D,1000,良,11,9,未勝利,36.1,後方,15,10,18,新潟,D,1200,良,8,2,新馬,38.5,先行,初
4,,7,,,,,ヒエンジョー,,牡,3,34,9,28,阪神,T,1400,良,17,12,新馬,35.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,8,,,,,クリコファルコン,,牡,3,3,5,2,京都,D,1200,重,3,3,未勝利,35.8,差し,3,4,12,阪神,D,1200,稍,3,3,未勝利,36.5,差し,3,3,21,阪神,D,1200,稍,2,4,未勝利,36.9,先行,5,2,14,小倉,T,1200,良,11,17,未勝利,36.2,中団,15,11,1,京都,D,1200,不,10,10,未勝利*,36.7,後方,3
5,,9,,,,,ワイドポティロン,,牝,3,17,1,24,京都,D,1200,良,12,2,未勝利,37.6,中団,7,12,6,阪神,D,1200,良,4,4,新馬,36.9,追込,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,10,,,,,ラインメテオラ,,牡,3,2,5,10,新潟,D,1200,良,2,10,未勝利,38.5,先行,11,2,21,小倉,D,1700,良,7,7,未勝利,40.8,逃げ,10,12,13,中京,T,2000,良,10,12,新馬,35.1,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,ジャーナーリア,,牡,3,2,5,9,京都,D,1400,良,2,4,未勝利,37.8,先行,5,4,4,阪神,D,1400,稍,3,3,未勝利,37.5,先行,3,3,14,阪神,D,1400,良,4,1,未勝利,38.4,逃げ,3,2,21,阪神,D,1400,良,2,4,未勝利,37.0,先行,2,2,7,京都,D,1400,良,4,3,未勝利,37.6,先行,2
7,,12,,,,,アイアンナックル,,牡,3,2,5,10,新潟,D,1200,良,3,9,未勝利,37.8,差し,11,2,22,阪神,D,1200,良,9,6,未勝利,38.0,先行,3,2,1,東京,D,1400,良,7,7,未勝利,38.1,後方,14,10,26,東京,D,1400,不,3,6,未勝利*,36.5,差し,2,10,11,東京,D,1400,稍,6,7,新馬,37.1,後方,初
7,,13,,,,,アクシズ,,牡,3,9,3,22,中山,D,1200,良,5,13,未勝利,37.9,中団,6,2,7,小倉,D,1000,良,10,11,未勝利,36.9,中団,4,1,10,中山,D,1200,良,10,15,未勝利,37.4,後方,5,12,7,中山,T,1200,良,9,10,新馬,35.2,中団,初,,,,,,,,,,,,
8,,14,,,,,ララクロシェット,,牝,3,16,1,31,小倉,T,1200,良,16,16,未勝利・若,35.2,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,15,,,,,マイベスティー,,牡,3,8,3,29,中京,T,1200,良,10,11,未勝利,35.1,中団,14,12,21,中京,T,1400,稍,13,15,未勝利*,35.7,先行,18,8,17,中京,D,1400,良,16,16,新馬,42.8,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026052304010705,2026.5.23,土,新潟,1新7,5,,未勝利,芝,1400,B,2,重(暫定),曇(暫定),16,12:10,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ダノンルミエール,,牝,3,4,4,26,福島,T,1200,良,5,1,未勝利,35.0,中団,2,4,11,福島,T,1200,良,3,2,未勝利,34.3,差し,28,9,28,中山,T,1200,良,5,1,未勝利*,34.2,中団,3,9,6,中山,T,1200,良,2,3,新馬,34.7,逃げ,初,,,,,,,,,,,,
1,,2,,,,,テリオスヒナ,,牝,3,12,2,28,小倉,D,1700,不,16,16,未勝利・牝,41.4,後方,7,1,12,京都,D,1200,良,15,16,未勝利,38.9,中団,3,12,21,阪神,D,1200,稍,13,11,未勝利*,39.7,中団,10,10,11,京都,D,1200,良,6,16,未勝利*,38.0,先行,2,9,27,阪神,T,1600,良,16,11,新馬・牝,37.1,後方,初
2,,3,,,,,ミスターマーボー,,牡,3,12,3,1,小倉,T,1200,良,2,1,未勝利,35.7,先行,2,2,15,小倉,T,1200,稍,2,1,未勝利,35.0,差し,12,11,24,福島,T,1200,良,2,4,未勝利*,34.8,先行,4,10,26,新潟,T,1400,良,4,5,未勝利*,36.7,先行,2,10,13,東京,T,1400,良,4,2,未勝利*,34.9,先行,4
2,,4,,,,,レゲンデ,,牝,3,14,2,14,東京,T,1400,良,10,7,未勝利,34.9,先行,14,11,9,東京,T,1400,良,11,2,未勝利*,35.4,中団,2,10,26,東京,T,1400,稍,3,1,新馬,34.1,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,シャンペトルブーケ,,牝,3,22,12,20,阪神,T,1600,良,8,13,未勝利*,34.9,逃げ,6,11,9,福島,T,1200,良,14,4,未勝利*,35.8,中団,10,8,31,中京,T,1400,良,7,3,未勝利*,36.0,中団,5,7,26,新潟,T,1400,良,3,10,新馬,35.5,逃げ,初,,,,,,,,,,,,
3,,6,,,,,ニシノシャルム,,牝,3,2,5,9,新潟,T,1200,良,5,12,未勝利・若,36.0,中団,11,2,22,小倉,D,1700,良,9,7,未勝利・牝,40.6,中団,3,1,31,小倉,T,1800,良,9,15,未勝利,36.1,後方,12,11,8,福島,T,1800,良,13,14,未勝利*,38.2,先行,8,9,13,中山,T,1600,稍,11,8,未勝利*,35.9,中団,8
4,,7,,,,,パトローナス,,セ,3,28,11,8,京都,T,1400,良,4,1,未勝利*,34.6,先行,4,10,13,京都,T,1400,良,3,4,未勝利*,35.2,差し,3,9,21,阪神,T,1600,良,5,5,未勝利*,35.0,中団,2,9,7,阪神,T,1600,良,3,3,未勝利*,34.4,追込,7,7,20,小倉,T,1800,良,11,5,新馬,38.2,中団,初
4,,8,,,,,リテラシー,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,サンライズマシュー,,牡,3,19,1,12,京都,D,1800,良,16,9,未勝利,45.1,後方,3,12,20,中山,T,2000,良,9,10,新馬,37.3,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,,,,,マリノリュミエール,,牝,3,3,5,2,新潟,T,1400,稍,3,14,未勝利,37.0,差し,19,12,20,中山,D,1800,良,13,14,未勝利・牝*,41.4,後方,7,11,2,東京,T,1600,良,9,6,未勝利*,35.3,後方,8,9,7,札幌,T,2000,稍,9,5,未勝利*,38.1,ﾏｸﾘ,6,7,27,札幌,T,1800,重,3,6,新馬,34.7,追込,初
6,,11,,,,,ツウキンカイソク,,牡,3,3,5,2,新潟,T,1400,稍,5,2,未勝利,37.2,中団,4,4,4,中山,T,1600,良,5,5,未勝利,35.2,逃げ,11,1,17,中山,D,1800,良,7,2,未勝利,41.7,中団,4,12,20,中山,T,1800,良,5,12,未勝利*,35.3,先行,2,12,6,中山,T,1600,良,5,8,未勝利*,34.1,先行,5
6,,12,,,,,ニシノマーレ,,牝,3,4,4,25,東京,T,1400,良,4,6,未勝利,34.6,逃げ,14,1,18,中山,T,1600,良,6,8,未勝利・牝,36.1,逃げ,2,1,4,中山,T,1600,良,4,4,未勝利,35.6,先行,4,12,6,中山,T,1600,良,4,3,未勝利*,34.1,先行,4,11,9,東京,T,1600,良,3,2,未勝利・牝*,34.8,逃げ,4
7,B,13,,,,,サトノカスターニャ,,牝,3,3,5,2,京都,T,1600,稍,5,3,未勝利・牝,34.7,先行,12,2,7,京都,T,1600,良,8,8,未勝利・牝,36.1,先行,3,1,18,京都,T,1600,良,4,17,未勝利,36.5,先行,9,11,15,京都,T,1600,良,6,5,新馬・牝,35.7,先行,初,,,,,,,,,,,,
7,,14,,,,,モーニングダリア,,牝,3,13,2,22,小倉,D,1700,良,7,9,未勝利・牝,39.7,中団,連,2,14,小倉,D,1700,良,7,12,未勝利・牝,38.9,中団,3,1,25,小倉,D,1700,良,6,16,未勝利・牝,39.4,中団,2,1,11,中山,D,1200,良,11,9,未勝利,39.0,中団,4,12,14,中山,T,1200,良,10,15,未勝利*,35.9,中団,15
8,,15,,,,,リアライズアリス,,牝,3,11,3,7,阪神,T,1600,良,8,5,未勝利,34.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,マイネルディザイア,,牡,3,12,3,1,小倉,T,1800,良,9,4,未勝利,38.5,先行,10,12,20,阪神,T,1600,良,17,8,未勝利*,36.1,先行,4,11,22,福島,T,1800,良,6,6,未勝利*,35.8,先行,3,11,2,東京,T,1800,良,4,3,未勝利*,35.8,逃げ,3,10,13,東京,T,1800,良,4,5,新馬,34.4,差し,初
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026052304010706,2026.5.23,土,新潟,1新7,6,,未勝利,ダート,1800,,4,不(暫定),曇(暫定),15,12:40,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ヤマタケボニータ,,牡,3,2,5,10,新潟,D,1800,良,10,11,未勝利,39.5,中団,32,9,28,中山,D,1800,良,8,6,未勝利*,41.0,中団,2,9,14,中山,D,1800,稍,3,8,未勝利*,39.9,差し,8,7,20,福島,T,2000,良,8,11,新馬,39.4,中団,初,,,,,,,,,,,,
2,,2,,,,,クワッドマリニン,,牡,3,6,4,11,福島,D,1700,良,9,5,未勝利,39.6,中団,4,3,14,阪神,D,1800,良,2,9,未勝利,38.1,先行,3,2,22,東京,D,2100,良,6,6,未勝利,37.9,中団,5,1,17,中山,D,1800,良,9,11,新馬,40.8,先行,初,,,,,,,,,,,,
2,,3,,,,,ピエナオルカ,,牡,3,9,3,22,中京,D,1800,良,4,1,未勝利,37.9,差し,2,3,8,阪神,D,1800,良,4,3,未勝利,38.0,差し,3,2,14,京都,D,1900,稍,5,2,未勝利,38.1,先行,3,1,25,京都,D,1900,良,3,6,未勝利,38.9,先行,3,1,4,京都,D,1800,良,9,3,未勝利,39.9,中団,3
3,,4,,,,,スナークオーロラ,,牝,3,2,5,9,新潟,D,1200,稍,11,8,未勝利・牝,39.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B,5,,,,,キープシャイニング,,牡,3,2,5,9,京都,D,1400,良,7,3,未勝利,37.7,中団,9,3,7,阪神,D,1400,稍,3,3,未勝利,37.9,先行,3,2,14,京都,D,1400,稍,2,1,未勝利,38.5,先行,2,1,31,京都,D,1400,良,2,3,未勝利,37.6,先行,2,1,18,京都,D,1400,良,4,3,未勝利,38.2,差し,12
4,,6,,,,,ソフィア,,牝,3,3,5,3,新潟,T,2000,稍,8,4,未勝利・牝,36.6,先行,18,12,28,中山,T,2000,良,11,6,新馬,36.4,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,ウォーターエクラン,,牝,3,2,5,10,京都,T,1600,良,14,15,未勝利,34.8,後方,2,4,26,福島,T,1200,良,14,13,未勝利・牝,34.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,8,,,,,メイショウゴッホ,,牡,3,2,5,9,京都,D,1800,良,4,8,未勝利,38.6,差し,3,4,19,阪神,D,1800,良,7,11,未勝利,38.2,中団,4,3,22,阪神,D,1800,良,6,11,未勝利,38.7,中団,17,11,23,京都,D,1800,良,10,11,未勝利*,40.1,中団,2,11,8,京都,T,1400,良,11,10,新馬,36.5,中団,初
5,,9,,,,,バル,,牡,3,6,4,12,中山,D,1800,稍,8,11,未勝利,40.1,中団,3,3,22,中山,D,1200,良,11,8,未勝利,39.0,中団,8,1,25,中山,D,1200,良,10,3,未勝利,40.5,先行,3,1,5,中山,D,1200,稍,5,10,未勝利,38.2,先行,3,12,14,中山,D,1200,稍,4,12,新馬,38.1,差し,初
6,,10,,,,,ゼンノスタニング,,牡,3,4,4,26,京都,D,1800,良,6,13,未勝利,39.2,中団,2,4,12,阪神,D,1800,稍,8,16,未勝利,37.3,中団,10,2,1,小倉,D,1700,良,9,10,未勝利,39.4,中団,7,12,13,中京,T,1600,良,13,8,未勝利*,36.8,後方,15,8,31,中京,T,1400,良,8,10,未勝利*,36.2,中団,9
6,,11,,,,,ツインドライヴ,,牡,3,3,5,2,東京,D,1600,重,3,3,未勝利,37.5,先行,11,2,15,東京,D,2100,良,7,3,未勝利,39.7,先行,4,1,18,中山,D,1800,良,5,5,未勝利,39.9,先行,11,11,2,東京,T,2000,良,6,7,新馬,34.6,先行,初,,,,,,,,,,,,
7,,12,,,,,メイショウコースト,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,マシン,,牡,3,17,1,24,小倉,D,1700,良,6,2,未勝利,38.9,後方,2,1,11,京都,D,1800,良,4,6,未勝利,38.1,先行,13,10,12,京都,D,1800,良,3,4,未勝利*,38.1,先行,2,9,28,中山,D,1800,良,2,7,未勝利*,39.6,先行,3,9,6,阪神,D,1400,稍,7,7,新馬,39.0,中団,初
8,,14,,,,,メイショウソラル,,牡,3,8,3,29,中京,D,1900,良,14,13,未勝利,39.2,後方,連,3,21,中山,D,1800,良,11,11,未勝利,42.0,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,エトワールブルー,,牡,3,2,5,10,新潟,D,1800,良,5,5,未勝利,38.5,後方,2,4,26,京都,D,1800,良,5,6,未勝利,38.6,中団,2,4,12,阪神,D,1800,稍,13,9,未勝利,36.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026052304010707,2026.5.23,土,新潟,1新7,7,,未勝利,芝,2400,B,4,重(暫定),曇(暫定),16,13:10,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,レプレセンタル,,牡,3,10,3,14,中山,D,1800,良,16,5,未勝利,42.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,ウィズアバウンス,,牝,3,5,4,18,福島,T,1800,良,12,8,未勝利・若,36.1,後方,12,1,25,中山,T,2000,良,7,9,新馬,35.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,ゾネブルーム,,牡,3,17,1,24,中山,T,2200,良,3,10,未勝利,35.6,差し,13,10,25,東京,D,1600,稍,8,7,新馬,36.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,テンバコウクウ,,牡,3,6,4,11,福島,T,2600,良,6,15,未勝利,36.0,中団,9,2,10,東京,T,2400,良,13,17,未勝利,35.8,後方,3,1,17,中山,D,1800,良,13,15,未勝利,42.2,後方,13,10,18,新潟,D,1800,良,13,13,未勝利*,42.3,後方,4,9,20,中山,D,1800,重,9,12,未勝利*,41.1,後方,2
3,,5,,,,,パーヴォ,,牡,3,3,5,3,京都,T,2400,良,4,2,未勝利,34.1,追込,4,4,5,阪神,T,2400,稍,4,3,未勝利,34.9,追込,12,1,10,京都,T,2400,良,5,3,未勝利,35.2,後方,4,12,13,阪神,T,2000,良,5,3,未勝利*,35.6,中団,4,11,15,京都,T,2000,良,2,2,未勝利*,35.5,差し,3
3,,6,,,,,ハナコトバ,,牝,3,9,3,21,中京,T,2000,良,4,4,未勝利・牝,35.0,差し,3,3,1,小倉,T,2000,良,4,2,未勝利・牝,36.5,差し,3,2,8,小倉,T,2000,良,2,3,新馬,35.5,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,ラヴズプレミアム,,牡,3,3,5,2,京都,T,2000,良,11,6,未勝利,34.7,後方,2,4,18,福島,T,2600,良,9,7,未勝利,35.2,後方,20,11,30,東京,T,1800,良,10,5,新馬,34.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,タビニュ,,牡,3,5,4,18,福島,T,2600,良,4,10,未勝利,34.2,差し,17,12,20,中山,T,2000,良,14,14,新馬,35.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,9,,,,,ベルトラッキ,,牡,3,5,4,18,福島,T,2600,良,2,1,未勝利,34.4,差し,6,3,7,中山,T,2200,稍,5,2,未勝利,36.5,中団,4,2,10,東京,T,2400,良,3,4,未勝利,34.9,差し,2,1,24,中山,T,2200,良,2,9,未勝利,35.3,差し,10,11,15,福島,T,2000,良,2,16,新馬,35.7,追込,初
5,,10,,,,,ヨーゼフ,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
