レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026050304010201,2026.5.3,日,新潟,1新2,1,,未勝利,芝,2000,B,4,稍(暫定),晴(暫定),16,09:45,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
6,B,11,チョコスコーン,牝,3,11,21.7, , 90,13,53,△,*,田山旺佑,(美),林徹,ハービンジャー,ディープインパクト,ニアークティック系,ロイヤルチャージャー系,3,7,2中3,11,未勝利・牝,芝,2000,稍,,菊沢,55.0,,15,234.8,9,1.0,7,10,8,11,11,37.71,36.1,6,サムシングスイート
6,,12,キコリータ,牝,3,5,13.2, , 96,6,55,,*,小沢大仁,(美),田中勝春,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,2,14,1東5,9,未勝利・牝,芝,1800,良,,柴田,55.0,,10,86.0,8,1.2,7,,16,16,16,37.50,33.6,1,ダーリングハースト
7,,13,ソフィア,牝,3,8,14.0, ,104,3,55,,*,丹内祐次,(美),鹿戸雄一,リアルスティール,Include,,その他のエクリプス系,12,28,5中8,初,新馬,芝,2000,良,,三浦,55.0,,6,20.3,11,1.3,6,10,9,7,9,37.93,36.4,11,コンジェスタス
7,,14,フロンテアムーン,牝,3,10,17.4, ,103,4,52,▲,,上里直汰,(美),奥村武,コントレイル,メイショウサムソン,,ニアークティック系,1,25,1中9,11,未勝利,芝,1600,良,,上里,52.0,▲,9,77.0,4,1.8,8,,3,5,6,35.04,36.7,7,ナイスプレーアスク
8,,15,ミズノミヤコ,牝,3,9,14.8, , 98,5,51,★,,河原田菜,(美),青木孝文,シルバーステート,キングカメハメハ,,ネイティヴダンサー系,4,19,1福4,9,未勝利,芝,2000,良,,河原,51.0,★,5,8.8,15,2.4,8,1,1,1,3,35.91,38.8,16,グラスベルグ
8,,16,オモイヲノセテ,牝,3,3,8.7, , 94,7,55,,*,横山琉人,(栗),高橋義忠,ベンバトル,スズカマンボ,,ロイヤルチャージャー系,3,15,1阪8,5,未勝利・牝,芝,2000,良,,太宰,55.0,,13,90.9,7,0.7,7,14,13,13,14,37.20,35.1,3,シルバーリム
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026050304010202,2026.5.3,日,新潟,1新2,2,,未勝利,ダート,1200,,2,重(暫定),晴(暫定),15,10:10,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,オセアフェアモント,牡,3,9,20.4, ,101,9,57,,*,黛弘人,(美),菊川正達,オルフェーヴル,リアルインパクト,,,2,10,1東4,8,未勝利,ダ,1400,稍,,佐々,57.0,,--,,外,----,,,,,,,----,,ベアハンドキャッチ
2,,2,ブレイシオン,牝,3,11,28.9, , 91,10,55,,*,野中悠太,(美),青木孝文,セイウンコウセイ,フジキセキ,,ロイヤルチャージャー系,4,25,1福5,8,未勝利,ダ,1150,良,,古川,53.0,◇,13,236.9,11,2.6,15,,,9,10,35.89,38.7,11,ブレイヴソルジャー
2,,3,ニシノアオニヨシ,牝,3,4,7.6, ,  0,,52,▲,,水沼元輝,(美),加藤和宏,リーチザクラウン,サウスヴィグラス,ロイヤルチャージャー系,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,4,クイーンオブハート,牝,3,8,16.1, , 86,14,51,★,*,河原田菜,(美),的場均,レッドベルジュール,デュランダル,,ロイヤルチャージャー系,2,10,高知,14,足摺盃,ダ,1400,良,,宮川,55.0,,7,,12,4.1,,6,6,7,9,,----,,フェミナンジェンヌ
3,B,5,ウイングラナート,牝,3,12,33.6, , 87,13,52,▲,*,遠藤汰月,(美),武市康男,ポエティックフレア,ヴィクトワールピサ,,ロイヤルチャージャー系,2,10,1東4,初,新馬,ダ,1600,稍,,原田,55.0,,13,107.3,16,10.5,15,,,14,14,39.00,45.2,16,ステラデルークス
4,,6,スカット,牝,3,5,8.7, ,112,4,52,▲,,上里直汰,(美),堀内岳志,ゴールドドリーム,ハーツクライ,,ロイヤルチャージャー系,4,11,3中5,2,未勝利,ダ,1200,重,,上里,52.0,▲,3,7.6,3,0.8,4,,,4,4,34.00,37.7,10,ラベンダーヘイズ
4,,7,ビスケットアソート,牡,3,1,4.4, ,122,1,57,,,富田暁,(栗),武英智,マインドユアビスケッツ,エイシンフラッシュ,,,2,14,2京5,2,未勝利,ダ,1200,稍,,富田,57.0,,2,2.6,2,0.8,2,,,2,2,36.20,37.2,3,メイショウバルク
5,,8,ナムラソラン,牝,3,6,11.6, ,109,6,53,△,,柴田裕一,(栗),羽月友彦,ミスチヴィアスアレックス,ディープインパクト,,ロイヤルチャージャー系,4,12,2阪6,3,未勝利,ダ,1200,稍,,柴田,53.0,△,5,28.9,4,0.7,15,,,7,8,36.50,36.6,4,ミスヘンリー
5,,9,トーセンシーギリヤ,牡,3,14,60.0, ,102,8,57,,,原田和真,(美),蛯名利弘,"Magna Grecia","The Gurkha",,,2,28,2中1,8,未勝利,ダ,1200,重,,原田,57.0,,9,40.7,10,2.2,9,,,5,6,34.60,38.5,14,リゾートライン
6,,10,ミスタートントン,牡,3,2,5.0, ,120,3,54,▲,*,石神深道,(美),勢司和浩,"Mo Town","City Zip",,,4,5,3中4,3,未勝利,ダ,1200,不,,三浦,57.0,,2,4.3,2,0.6,5,,,2,2,34.20,37.5,8,ラインジーク
6,,11,キタノレクレドール,牝,3,13,46.6, , 88,12,52,▲,*,川端海翼,(栗),吉田直弘,ルヴァンスレーヴ,アイルハヴアナザー,,ネイティヴダンサー系,4,5,2阪4,5,未勝利,ダ,1200,重,,大久,52.0,▲,16,304.2,13,3.1,13,,,8,10,35.60,38.5,14,ゴーイングムーン
7,,12,ヘヴンズドライブ,牝,3,10,27.0, ,106,7,55,,*,ゴンサル,(美),和田勇介,ダノンスマッシュ,ジャングルポケット,,ナスルーラ系,3,1,2中2,11,未勝利,ダ,1200,稍,,岩田,55.0,,7,52.7,7,1.9,11,,,1,1,34.20,39.1,15,モーゲンセン
7,,13,エコロボルト,セ,3,3,6.1, ,121,2,57,,*,丸山元気,(栗),森秀行,"Practical Joke","Scat Daddy",,ニアークティック系,4,12,3中6,3,未勝利,ダ,1200,稍,,横山,57.0,,2,4.0,2,0.2,4,,,1,1,34.50,37.8,2,タイセイブルーム
8,,14,ナムラステラ,牝,3,7,14.2, ,110,5,55,,*,丹内祐次,(栗),荒川義之,ダノンプレミアム,ダイワメジャー,,ロイヤルチャージャー系,4,18,2阪7,4,未勝利,ダ,1200,良,,団野,55.0,,6,45.9,4,2.0,8,,,5,5,36.20,37.4,9,ウェルカムソング
8,,15,ポッドスモーカー,牡,3,15,76.3, , 91,10,54,▲,,大久保友,(美),小野次郎,トランセンド,キングカメハメハ,ニアークティック系,ネイティヴダンサー系,2,14,1東5,16,未勝利,ダ,1600,良,,大久,54.0,▲,15,762.9,16,4.8,6,,,3,4,37.14,41.4,16,リアライズタキオン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026050304010203,2026.5.3,日,新潟,1新2,3,,未勝利,ダート,1800,,4,重(暫定),晴(暫定),15,10:40,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,シーンオブドリーム,牡,3,4,6.6, ,  0,,57,,,斎藤新,(栗),池江泰寿,キタサンブラック,"Dream Ahead",,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,レジェルテ,牡,3,7,12.2, ,105,6,54,▲,,和田陽希,(栗),柴田卓,シュヴァルグラン,Bernstein,,ニアークティック系,4,11,1福1,3,未勝利,ダ,1700,良,,和田,54.0,▲,8,28.4,5,0.8,8,3,3,4,4,37.36,38.2,4,シューティングガイ
3,,3,タロ,牡,3,3,5.4, ,114,5,55,△,,田山旺佑,(栗),新谷功一,リーチザクラウン,シンボリクリスエス,ロイヤルチャージャー系,ロイヤルチャージャー系,4,12,3中6,2,未勝利,ダ,1800,稍,,田山,54.0,▲,5,16.8,2,0.6,7,3,3,3,1,38.50,38.6,2,アルデキングダム
3,,4,リュウゴピュア,牡,3,14,87.7, ,102,7,54,▲,*,大久保友,(美),小野次郎,リアルインパクト,"Pure Prize",,ニアークティック系,12,28,5中8,初,新馬,ダ,1800,良,,横山,56.0,,5,19.7,10,5.5,9,16,16,14,13,39.85,41.5,6,クラウトロック
4,,5,ユイアンゴロー,牡,3,12,58.5, , 90,12,57,,,原田和真,(美),栗田徹,サトノダイヤモンド,ノヴェリスト,,その他のエクリプス系,2,10,1東4,12,未勝利,ダ,2100,稍,,原田,57.0,,9,29.2,12,8.0,6,4,6,7,11,38.64,45.6,12,ジーティーブラック
4,,6,コイオステソーロ,牡,3,2,5.3, ,116,3,57,,*,丹内祐次,(美),高木登,ナダル,"Smoke Glacken",,ネイティヴダンサー系,1,24,1中8,3,未勝利,ダ,1800,良,,菅原,57.0,,4,8.6,3,0.4,2,4,4,3,3,38.15,39.5,4,テイクオンミー
5,B,7,ブリックアブラック,牡,3,8,18.9, , 92,9,57,,*,武藤雅,(美),高木登,ブリックスアンドモルタル,ブラックタイド,,ロイヤルチャージャー系,2,22,1小A,2,未勝利,芝,2000,良,,田山,54.0,▲,12,106.2,8,1.7,11,4,3,4,6,36.34,37.4,9,エイシンイグニース
5,,8,トコトコクマチ,牡,3,9,32.3, , 99,8,55,△,,柴田裕一,(栗),岡田稲男,ホッコータルマエ,Bernardini,,ナスルーラ系,4,11,2阪5,5,未勝利,ダ,1800,重,,柴田,55.0,△,13,258.1,5,1.7,9,11,11,9,9,37.40,38.7,2,ジュンドラドラ
6,B,9,ファフロツキーズ,牡,3,13,81.9, , 90,12,57,,*,富田暁,(栗),野中賢二,キタサンブラック,"Awesome Again",,ニアークティック系,11,15,4京3,3,未勝利*,ダ,1400,良,,岩田,56.0,,6,38.7,11,4.5,10,,,8,10,36.90,40.3,11,スマートジュリアス
6,B,10,サマーナジュム,牡,3,10,32.3, , 91,11,57,,*,中井裕二,(栗),角田晃一,キズナ,"Sky Mesa",,ナスルーラ系,1,4,1京1,2,未勝利,ダ,1800,良,,松本,56.0,☆,12,107.9,13,4.0,15,7,8,13,15,38.95,39.6,8,タガノエルー
7,B,11,ボールドタワー,牡,3,1,4.2, ,117,2,57,,,横山琉人,(美),鈴木慎太,タワーオブロンドン,ハーツクライ,,ロイヤルチャージャー系,4,18,1福3,7,未勝利,ダ,1700,良,B,横山,57.0,,2,6.4,3,0.5,2,3,5,4,4,38.40,37.4,2,アンティーム
7,,12,サルサブラヴァ,牡,3,5,7.6, ,120,1,57,,*,石川裕紀,(美),奥村武,シニスターミニスター,ゴールドアリュール,ナスルーラ系,ロイヤルチャージャー系,4,11,3中5,4,未勝利,ダ,1800,重,,原優,57.0,,3,7.4,2,0.1,4,2,2,2,2,37.75,39.2,2,アチーヴァー
8,,13,モアザンファイア,セ,3,6,10.3, , 92,9,55,◇,,今村聖奈,(美),武井亮,ベストウォーリア,ディープブリランテ,,ロイヤルチャージャー系,8,3,2新4,初,新馬,ダ,1800,良,,今村,53.0,◇,10,50.1,15,6.8,5,12,12,14,14,39.85,43.8,15,チャチャコマニ
8,,14,カシノスパーク,牡,3,11,35.1, ,115,4,54,▲,,石神深道,(美),天間昭一,ロジャーバローズ,Hansen,,,4,5,3中4,連,未勝利,ダ,1800,不,,石神,54.0,▲,4,16.0,3,2.0,4,6,6,5,4,37.40,39.5,4,ミスターキャンベラ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026050304010205,2026.5.3,日,新潟,1新2,5,,未勝利,芝,1800,B,2,稍(暫定),晴(暫定),16,12:00,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アスクブームキセキ,牡,3,6,10.9, ,101,6,54,▲,*,和田陽希,(栗),藤原英昭,コントレイル,フジキセキ,,ロイヤルチャージャー系,2,21,1阪1,9,未勝利,芝,1600,良,,松山,57.0,,4,9.8,14,1.1,4,,,17,14,36.24,34.9,10,ナムラヒナギク
2,,2,モンロワイヤル,牡,3,5,7.7, ,112,2,57,,*,斎藤新,(栗),牧浦充徳,フィレンツェファイア,"Holy Roman Emperor",,ニアークティック系,4,18,1福3,9,未勝利・若,芝,1800,良,,舟山,55.0,△,4,6.9,3,0.6,4,15,15,13,10,36.80,34.2,1,ブランドブラン
3,,3,ラップトップ,牝,3,11,42.9, , 96,8,52,▲,*,森田誠也,(栗),小栗実,リオンリオン,ダンスインザダーク,,ロイヤルチャージャー系,3,15,1名2,3,未勝利・牝,芝,1600,良,,小林,52.0,▲,4,16.7,13,1.3,7,,10,14,14,36.96,34.6,6,スリラーナイト
3,,4,レインボーステート,牡,3,1,3.4, ,113,1,55,△,*,舟山瑠泉,(栗),茶木太樹,シルバーステート,キンシャサノキセキ,,ロイヤルチャージャー系,4,4,2阪3,10,未勝利,芝,1400,良,,坂井,57.0,,7,15.3,4,0.3,5,,,12,12,35.70,34.3,1,マイティキングダム
4,,5,ジワタネホ,牝,3,4,7.0, , 92,11,52,▲,*,小林美駒,(美),田村康仁,サートゥルナーリア,ディープインパクト,,ロイヤルチャージャー系,1,25,1中9,初,新馬,芝,2000,良,,三浦,55.0,,11,78.4,15,2.2,4,17,16,7,14,38.40,36.0,15,ヤマニンヘルシェ
4,,6,アイルドゥレーヴェ,牡,3,10,33.1, , 94,10,55,△,*,田山旺佑,(栗),新谷功一,モーリス,"Redoute's Choice",,ニアークティック系,2,22,1阪2,初,新馬,ダ,1400,良,,吉村,57.0,,8,38.0,11,3.5,11,,,13,13,37.88,38.8,6,ゼンカイナダル
5,,7,バーバラップ,牡,3,8,29.7, ,  0,,57,,,富田暁,(栗),小崎憲,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,8,ランスオブラヴ,牝,3,14,82.8, , 92,11,53,△,,柴田裕一,(栗),奥村豊,サトノダイヤモンド,Frankel,,ニアークティック系,4,19,2阪8,19,未勝利,ダ,1400,良,,柴田,53.0,△,8,51.5,14,3.3,13,,,11,15,36.60,39.5,14,バロニアル
6,B,9,ルーリングクラス,牡,3,2,5.4, , 99,7,57,,*,丸山元気,(美),森一誠,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,2,22,1東8,初,未勝利,芝,1800,良,,岩田,57.0,,8,34.9,11,1.5,12,,14,15,15,37.70,33.8,1,マイネルグレート
6,,10,ウインアイルグロウ,牡,3,7,11.9, , 95,9,57,,*,石川裕紀,(美),堀内岳志,ウインブライト,アイルハヴアナザー,,ネイティヴダンサー系,3,28,3中1,15,未勝利,芝,1600,稍,,松岡,57.0,,9,29.6,12,1.8,6,,9,10,11,36.24,36.5,10,ナハトナナレオン
7,,11,ワールドブレイヴ,牡,3,3,6.3, ,112,2,57,,,菊沢一樹,(美),平岩大典,ワールドプレミア,クロフネ,,ニアークティック系,4,12,1福2,13,未勝利,芝,1800,良,,菊沢,57.0,,6,8.9,5,0.3,9,11,13,12,14,37.40,35.0,2,マイネルクオリア
7,,12,ヴォーゲ,牡,3,13,48.3, ,  0,,57,,,丹内祐次,(栗),森田直行,アルバート,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,13,ダイユウヴェンティ,牝,3,12,46.3, ,105,4,55,,*,小沢大仁,(美),松永康利,サートゥルナーリア,サクラバクシンオー,,ナスルーラ系,4,11,3中5,4,未勝利・牝,芝,2000,良,,田辺,55.0,,11,56.3,5,0.6,12,15,15,15,14,37.16,35.4,3,ピエスユニーク
8,,14,ファインブライト,牡,3,9,31.3, ,104,5,57,,,杉原誠人,(美),佐藤吉勝,アジアエクスプレス,スペシャルウィーク,,ロイヤルチャージャー系,4,5,3中4,10,未勝利,芝,2000,重,,杉原,57.0,,11,81.6,5,1.3,5,15,14,14,10,37.50,36.0,1,コスモナエマ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026050304010206,2026.5.3,日,新潟,1新2,6,,1勝,ダート,1800,,4,重(暫定),晴(暫定),15,12:30,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ゴッドヴァレー,牡,4,5,9.9, , 96,9,56,△,*,田山旺佑,(栗),渡辺薫彦,アルアイン,Teofilo,,ニアークティック系,2,21,1小9,2,１勝ｸﾗｽ,ダ,1700,良,,河原,53.0,★,9,30.8,9,0.8,11,12,12,14,12,37.85,38.1,2,ケイアイアルタイル
2,,2,ロックウイズユー,セ,4,3,7.0, , 89,13,56,△,*,柴田裕一,(栗),橋田宜長,ダノンレジェンド,マイネルラヴ,,ネイティヴダンサー系,4,5,2阪4,25,１勝ｸﾗｽ,芝,2000,稍,B,永島,56.0,◇,8,33.4,7,2.1,9,8,8,9,9,36.26,37.1,6,エボルヴィング
3,,3,ワンダーウィルク,牡,7,10,29.1, ,102,6,55,▲,,和田陽希,(栗),今野貞一,ザファクター,バゴ,,ナスルーラ系,4,11,1福1,6,１勝ｸﾗｽ・若,ダ,1700,良,,和田,55.0,▲,11,47.3,7,0.6,2,6,6,7,7,36.82,38.8,8,ルージュマローネ
4,,4,トーアケルキラ,セ,4,4,8.9, ,113,2,55,▲,*,石田拓郎,(美),辻哲英,イスラボニータ,ボストンハーバー,,ナスルーラ系,3,15,1名2,13,１勝ｸﾗｽ,ダ,1800,良,,今村,56.0,◇,2,4.9,11,1.3,3,5,4,4,3,38.10,38.5,11,オリーブグリーン
4,B,5,ラファミリア,牡,5,6,11.7, , 95,10,55,▲,*,森田誠也,(栗),前川恭子,レイデオロ,ファルブラヴ,,ニアークティック系,3,28,1名5,51,ロイヤル･1勝,ダ,1900,稍,,斎藤,58.0,,7,12.5,8,3.0,9,4,2,2,4,37.80,40.7,8,ディズレーリ
5,B,6,プロスペクト,牡,5,11,37.6, ,100,8,56,△,,鷲頭虎太,(栗),小栗実,リオンディーズ,"Hold That Tiger",,ニアークティック系,4,11,1福1,7,１勝ｸﾗｽ・若,ダ,1700,良,,鷲頭,56.0,△,5,9.2,14,4.8,5,9,8,10,12,37.09,42.5,15,ルージュマローネ
5,B,7,アスタールテニウム,牡,5,12,41.0, , 92,11,56,◇,*,永島まな,(栗),橋田宜長,ニューイヤーズデイ,"More Than Ready",,ロイヤルチャージャー系,4,16,大井,9,アーバ,ダ,1800,不,,シャ,57.0,,10,,5,1.9,,10,10,11,11,,----,,トレインザマインド
6,,8,コスモシェルベット,牡,4,9,19.2, ,105,4,55,▲,*,石神深道,(美),水野貴広,マインドユアビスケッツ,ゴールドアリュール,,ロイヤルチャージャー系,4,18,1福3,3,１勝ｸﾗｽ,ダ,1700,良,,丹内,58.0,,5,11.6,7,0.7,5,9,9,7,6,37.20,38.5,8,メイショウクーガー
6,,9,ヤマカツレオン,セ,9,13,50.1, ,102,6,55,▲,*,川端海翼,(栗),谷潔,スピルバーグ,クロフネ,,ニアークティック系,4,12,1福2,2,１勝ｸﾗｽ,ダ,1700,良,,河原,54.0,★,11,84.0,7,0.6,14,3,3,4,3,37.42,38.6,7,レイザリオ
7,B,10,ラストレガシー,牡,4,1,2.5, ,124,1,56,△,,舟山瑠泉,(美),手塚貴久,ドゥラメンテ,"Into Mischief",,,4,11,1福1,10,１勝ｸﾗｽ・若,ダ,1700,良,B,舟山,56.0,△,4,5.8,2,0.1,10,4,5,2,2,36.60,38.7,4,ルージュマローネ
7,B,11,ノーブルアクト,牝,6,7,18.0, ,110,3,53,▲,,水沼元輝,(美),上原博之,マクフィ,ゼンノロブロイ,,ロイヤルチャージャー系,3,1,1小C,3,１勝ｸﾗｽ・牝,ダ,1700,稍,B,水沼,53.0,▲,4,6.5,6,0.6,8,4,4,4,5,36.87,39.3,8,ヴァリオーサ
8,,12,ハイケンス,牡,5,8,18.8, ,105,4,54,★,,河原田菜,(栗),今野貞一,アジアエクスプレス,メイショウオウドウ,,ロイヤルチャージャー系,4,11,1福1,3,１勝ｸﾗｽ・若,ダ,1700,良,,河原,54.0,★,10,41.9,6,0.5,6,2,2,2,4,36.65,39.0,9,ルージュマローネ
8,,13,ノーブルミステリー,牝,6,2,6.7, , 92,11,53,▲,*,小林美駒,(美),菊川正達,ディーマジェスティ,"Mt. Livermore",,ナスルーラ系,4,26,1福6,2,１勝ｸﾗｽ,ダ,1150,良,,舟山,54.0,△,10,59.2,10,0.8,8,,,11,11,36.22,37.1,5,レイアポポ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026050304010207,2026.5.3,日,新潟,1新2,7,,1勝,芝,1400,B,2,稍(暫定),晴(暫定),16,13:00,牝,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,メランジェ,牝,4,1,5.0, , 95,7,56,,*,丹内祐次,(美),田中剛,スワーヴリチャード,Kingmambo,,ネイティヴダンサー系,2,14,1東5,3,１勝ｸﾗｽ,芝,1600,良,,三浦,56.0,,10,26.4,7,0.8,5,,,7,8,36.00,34.4,9,エルマーゴ
1,,2,ウインレオネッサ,牝,4,11,29.7, , 91,11,54,△,,田山旺佑,(栗),長谷川浩,エピファネイア,"Lion Heart",,ニアークティック系,3,22,1名4,6,１勝ｸﾗｽ,芝,1400,良,,田山,53.0,▲,13,84.3,12,0.9,13,,,12,11,34.95,34.6,11,チムグクル
