レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032806030101,2026.3.28,土,中山,3中1,1,,未勝利,ダート,1200,,2,重(暫定),晴(暫定),16,10:05,牝,馬齢,３歳
3,,6,ロードプレリュード,牡,3,11,48.1, , 89,13,57,,*,木幡巧也,(美),稲垣幸雄,ダノンプレミアム,ロードカナロア,,,1,25,1中9,初,新馬,芝,2000,良,,長浜,55.0,△,14,163.7,18,2.9,17,8,8,10,11,38.44,36.6,18,ヤマニンヘルシェ
4,,7,マイネルゼーロス,牡,3,3,5.6, ,120,1,57,,*,丹内祐次,(美),相沢郁,ダノンバラード,アドマイヤコジーン,,ナスルーラ系,3,8,2中4,4,未勝利,ダ,1800,稍,,石神,54.0,▲,2,4.9,2,0.4,3,5,4,3,2,38.40,39.8,2,ホノボノ
4,,8,ホウオウファラオ,牡,3,8,21.8, , 90,11,57,,,石川裕紀,(美),奥村武,"American Pharoah","The Gurkha",,,2,14,1東5,9,未勝利,ダ,1600,良,,石川,57.0,,10,161.8,14,3.4,14,,,16,16,38.34,38.0,10,リアライズタキオン
5,,9,トレンドマーチ,牡,3,13,55.3, , 98,9,57,,*,野中悠太,(美),萱野浩二,サトノアラジン,"Belong to Me",,ニアークティック系,3,15,1名2,3,未勝利,ダ,1400,良,,原田,57.0,,6,15.4,14,2.8,13,,,10,10,36.23,39.5,14,タイセイモノリス
5,,10,マコトアタキギリ,牝,3,12,53.8, , 90,11,55,,,横山和生,(美),柄崎将寿,サンダースノー,ヘニーヒューズ,,,3,8,2中4,15,未勝利・牝,ダ,1800,稍,,横山,55.0,,12,138.4,12,2.3,10,13,14,14,14,39.35,41.5,5,ステイグローリアス
6,,11,アンシュウマト,牡,3,4,9.8, ,101,7,57,,,三浦皇成,(美),中川公成,マクフィ,シンボリクリスエス,,ロイヤルチャージャー系,2,21,1東7,12,未勝利,ダ,1600,良,,三浦,57.0,,7,10.9,6,0.8,10,,,14,14,37.26,37.5,3,エムノビアンカ
6,,12,サクセスドラム,牡,3,5,14.0, ,102,6,57,,,菊沢一樹,(美),高柳瑞樹,ディスクリートキャット,キングカメハメハ,,ネイティヴダンサー系,3,7,2中3,初,未勝利,ダ,1800,重,,菊沢,57.0,,13,97.8,4,1.4,9,4,5,4,3,37.60,41.1,9,ジオストラテジー
7,,13,ミリオンヴォイス,牡,3,1,3.1, ,107,2,57,,*,西村淳也,(美),加藤士津,ゴールドドリーム,アサクサキングス,,ニアークティック系,1,11,1中4,初,新馬,ダ,1800,良,,丹内,57.0,,4,7.3,5,0.8,7,5,4,4,5,38.85,39.0,6,エスシービクトリア
7,,14,ベルウッドバモス,牡,3,15,98.7, , 85,15,55,△,*,長浜鴻緒,(美),中舘英二,ビッグアーサー,ダイワメジャー,,ロイヤルチャージャー系,2,1,2京2,2,未勝利,ダ,1900,良,,富田,57.0,,10,294.6,10,3.6,7,5,4,6,8,38.91,40.6,10,アスクチャンスマン
8,,15,キセログラフィカ,牡,3,2,3.9, ,106,3,57,,,横山武史,(美),大和田成,ナダル,カネヒキリ,,ロイヤルチャージャー系,1,31,1東1,4,未勝利,ダ,1600,良,,横山,57.0,,3,5.5,8,1.5,2,,,9,7,37.26,37.9,7,タイキブリッツェン
8,,16,ノーブルスナイパー,牡,3,9,22.9, ,100,8,57,,*,吉田豊,(美),菊川正達,サトノクラウン,ハーツクライ,,ロイヤルチャージャー系,3,21,2中7,初,未勝利,芝,2200,良,,西村,57.0,,5,41.9,10,2.7,10,5,5,4,5,36.75,38.3,10,エーデルゼーレ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032806030103,2026.3.28,土,中山,3中1,3,,未勝利,ダート,1200,,2,重(暫定),晴(暫定),16,11:05,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アイファーセラピー,牝,3,14,83.0, , 95,9,55,,*,秋山稔樹,(美),蛯名利弘,タニノフランケル,ハービンジャー,,ニアークティック系,2,10,2京4,4,未勝利,ダ,1200,良,,森田,52.0,▲,12,140.7,7,1.3,15,,,10,9,36.80,38.2,5,スリーコーズ
1,,2,マサノピンクレディ,牝,3,4,7.8, ,114,2,55,,,大野拓弥,(美),小笠倫弘,ダノンレジェンド,ゴールドヘイロー,,ロイヤルチャージャー系,1,24,1中8,初,新馬,ダ,1200,良,,大野,55.0,,4,8.1,3,0.3,4,,,2,2,36.10,38.4,4,サマーゲール
2,,3,グラスリッキー,牡,3,11,62.7, , 97,8,57,,*,松岡正海,(美),杉浦宏昭,コパノリッキー,ゼンノロブロイ,,ロイヤルチャージャー系,1,10,1中3,3,未勝利,ダ,1200,良,,大野,57.0,,7,30.9,11,1.9,8,,,14,13,37.20,37.4,3,コックピットサイト
2,,4,メイアイリス,牝,3,10,57.7, , 86,13,55,,*,柴田大知,(美),深山雅史,クリソベリル,カーネギー,,ニアークティック系,2,14,2京5,5,未勝利・牝,ダ,1800,稍,,西塚,55.0,,10,179.1,13,8.4,13,6,6,9,12,38.90,46.5,13,リーチグローリー
3,B,5,ロードトライデント,牡,3,2,3.1, ,105,5,57,,*,横山和生,(美),千葉直人,ダノンスマッシュ,ハーツクライ,,ロイヤルチャージャー系,2,14,1東5,7,未勝利,ダ,1600,良,,横山,57.0,,3,8.2,6,0.9,9,,,5,5,37.20,37.4,6,リアライズタキオン
3,,6,エクスプレスナイト,牡,3,7,38.7, , 98,7,57,,*,小林脩斗,(美),青木孝文,アジアエクスプレス,ロードカナロア,,,2,14,1東5,3,未勝利,ダ,1400,良,,原優,57.0,,11,102.3,7,2.1,10,,,10,10,37.43,38.0,9,トウカイレオ
4,,7,タフバディ,牡,3,12,66.9, , 83,15,54,▲,*,水沼元輝,(美),加藤和宏,キタサンブラック,"Stormy Atlantic",,ニアークティック系,8,10,3名6,3,未勝利*,芝,1600,良,,国分,55.0,,12,436.4,11,3.8,11,,11,12,12,36.12,36.8,9,アンドゥーリル
4,,8,ツクバヴァンガード,牡,3,1,2.5, ,124,1,57,,,横山武史,(美),奥平雅士,リーチザクラウン,キャプテンスティーヴ,ロイヤルチャージャー系,その他のエクリプス系,3,8,2中4,3,未勝利,ダ,1200,稍,,横山,57.0,,1,2.4,2,0.1,12,,,2,2,34.40,37.9,3,デアプリームス
5,,9,エトワールフィーユ,牝,3,8,42.4, , 92,11,52,▲,*,上里直汰,(美),西田雄一,マインドユアビスケッツ,ブラックタイド,,ロイヤルチャージャー系,2,15,1東6,初,新馬,ダ,1600,良,,杉原,55.0,,12,87.1,13,2.7,11,,,4,4,37.32,40.3,15,タイセイジェイド
5,,10,アサクサダイアナ,牝,3,13,71.0, , 90,12,55,,*,吉田豊,(美),田島俊明,マクフィ,ディープインパクト,,ロイヤルチャージャー系,1,31,1東1,11,未勝利・牝,ダ,1400,良,,岩田,55.0,,10,102.2,12,2.9,14,,,13,13,38.55,38.0,9,マカイゾウ
6,B,11,フクノエルデ,セ,3,9,52.1, , 93,10,57,,,江田照男,(美),田中剛,スマートファルコン,ロードカナロア,ロイヤルチャージャー系,,2,14,1東5,6,未勝利,ダ,1600,良,,江田,57.0,,13,326.9,10,2.1,12,,,8,7,37.44,38.2,11,リアライズタキオン
6,B,12,ニシノトマラナイ,セ,3,5,13.4, ,101,6,57,,*,菊沢一樹,(美),矢野英一,ドレフォン,リーチザクラウン,,ロイヤルチャージャー系,2,15,1東6,11,未勝利,ダ,1300,良,B,杉原,57.0,,8,46.5,7,2.6,13,,,8,8,36.77,37.8,7,ジャックナダル
7,,13,タケノリダー,牡,3,15,122.8, , 84,14,57,,*,小崎綾也,(美),武市康男,マテラスカイ,スクリーンヒーロー,,ロイヤルチャージャー系,1,12,1中5,6,未勝利,ダ,1200,良,,長浜,55.0,△,14,335.7,15,3.2,15,,,11,14,36.00,40.0,14,アイスメルティング
7,,14,ディルガーム,牡,3,6,23.6, ,106,4,57,,*,ディー,(美),伊藤圭三,マインドユアビスケッツ,Dansili,,ニアークティック系,2,22,1東8,7,新馬,ダ,1400,良,,佐藤,54.0,▲,3,7.4,9,2.9,3,,,5,4,36.90,41.3,13,ローズブーケ
8,,15,エイチエヌライ,牡,3,16,137.0, , 79,16,57,,,菅原隆一,(美),天間昭一,ヴァンゴッホ,ディープインパクト,,ロイヤルチャージャー系,12,13,5中3,連,未勝利*,芝,1600,良,,菅原,56.0,,15,882.6,16,5.3,14,,16,16,16,37.68,36.3,16,バルボアパーク
8,,16,カラクリスピリッツ,牝,3,3,7.7, ,111,3,55,,*,横山琉人,(美),斎藤誠,モーリス,ローエングリン,,ニアークティック系,3,15,2中6,5,未勝利,ダ,1200,良,,岩田,55.0,,3,9.5,4,0.5,5,,,9,9,35.70,37.6,2,モズタンケ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032806030104,2026.3.28,土,中山,3中1,4,,未勝利,ダート,1800,,4,重(暫定),晴(暫定),16,11:35,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,チャンピオンホース,牡,3,11,51.8, ,  0,,57,,,石川裕紀,(美),尾形和幸,ダノンスマッシュ,クロフネ,,ニアークティック系,1,17,1中6,3,未勝利,ダ,1800,良,,石川,57.0,,10,114.4,止,----,8,,,,,,----,,ウリズンベー
1,,2,スピニンググローブ,牡,3,5,22.9, ,101,6,57,,,丹内祐次,(美),黒岩陽一,サートゥルナーリア,ゼンノロブロイ,,ロイヤルチャージャー系,1,18,1中7,初,新馬,芝,1600,良,,丹内,57.0,,8,28.4,9,1.5,5,,8,6,6,36.36,35.3,8,サンプレクス
2,,3,シアワセチョウサン,牝,3,9,31.2, ,  0,,55,,,杉原誠人,(美),小島茂之,ホークビル,ファルブラヴ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,グランドスウェル,牡,3,4,19.6, ,100,8,57,,*,荻野極,(美),畠山吉宏,サトノダイヤモンド,"Fusaichi Pegasus",,ネイティヴダンサー系,3,7,2中3,3,未勝利,ダ,1800,重,,杉原,57.0,,11,37.9,7,1.7,5,13,13,13,10,38.15,40.3,3,ジオストラテジー
3,,5,ティブロン,牡,3,3,17.9, ,102,4,57,,,横山琉人,(美),矢嶋大樹,リオンディーズ,アドマイヤムーン,,ネイティヴダンサー系,3,14,2中5,2,未勝利,ダ,1800,良,,横山,57.0,,10,119.4,7,2.8,4,15,15,12,9,38.50,39.5,2,イナズマダイモン
3,,6,ブルースパーダ,牡,3,12,54.0, ,102,4,57,,*,津村明秀,(美),矢野英一,ゴールドドリーム,ボーナスフィーバー,,ネイティヴダンサー系,3,7,2中3,連,未勝利,ダ,1800,重,,松岡,57.0,,8,22.6,8,1.8,7,10,11,12,10,38.00,40.7,5,ジオストラテジー
4,,7,ナンヨーロイヤル,牡,3,6,23.6, ,103,3,57,,*,田辺裕信,(美),中舘英二,キタサンブラック,"Smart Strike",,ネイティヴダンサー系,3,12,船橋,5,ベスト,ダ,1600,良,,本田,56.0,,3,,3,1.1,,4,4,4,4,,----,,エルリオ
4,,8,バトルモクオ,牡,3,13,74.2, , 88,13,57,,,松岡正海,(美),戸田博文,ベンバトル,ロサード,,ロイヤルチャージャー系,2,15,1東6,5,未勝利,ダ,2100,良,,松岡,57.0,,10,103.1,12,4.7,9,2,4,6,11,39.04,41.7,12,エクセルクラウン
5,,9,マサッチェハマー,牡,3,2,14.0, , 97,9,57,,,ディー,(美),伊藤大士,ダノンキングリー,クロフネ,,ニアークティック系,6,21,3東5,初,新馬,芝,1800,良,,ディ,55.0,,8,52.6,6,1.0,10,,3,3,3,36.75,35.3,8,モノポリオ
5,,10,レオスキーム,牡,3,15,92.1, , 91,12,57,,*,野中悠太,(美),萱野浩二,ベストウォーリア,タイキシャトル,,ロイヤルチャージャー系,11,9,3福2,初,新馬,ダ,1700,良,,小林,56.0,,15,100.9,9,2.3,6,3,3,7,7,38.13,40.9,9,アースインハマー
6,,11,サクラドール,牡,3,7,26.1, ,105,2,57,,*,佐々木大,(美),田島俊明,ゴールドドリーム,サウスヴィグラス,,ネイティヴダンサー系,12,13,5中3,初,新馬,ダ,1800,良,,戸崎,56.0,,6,10.9,7,2.8,3,9,9,6,6,39.05,41.0,7,タイセイエムロード
6,,12,ゴールドプレイヤー,牡,3,1,1.2, ,126,1,57,,*,ルメール,(美),古賀慎明,ゴールドアクター,ヘニーヒューズ,,,2,28,2中1,3,未勝利,ダ,1800,重,,戸崎,57.0,,2,3.5,2,0.1,2,4,4,3,2,37.75,39.4,1,インディヴァイン
7,,13,カミノテイオー,牡,3,16,93.8, , 97,9,55,△,,長浜鴻緒,(美),奥平雅士,タリスマニック,ゴールドアリュール,,ロイヤルチャージャー系,2,22,1東8,3,未勝利,ダ,2100,良,,長浜,55.0,△,10,304.6,8,3.8,7,3,4,5,5,39.52,39.0,11,バスキュール
7,,14,アレステソーロ,牡,3,8,28.5, ,101,6,57,,*,柴田大知,(美),田中剛,ロゴタイプ,Acclamation,,,1,25,1中9,10,未勝利,ダ,1200,良,,菅原,57.0,,10,73.3,9,2.2,12,,,2,2,34.40,40.7,14,サトノエスケープ
8,,15,カネトシパンドラ,牝,3,10,43.2, , 86,14,55,,*,横山和生,(美),稲垣幸雄,レッドファルクス,"Pioneerof the Nile",,ネイティヴダンサー系,2,22,1小A,9,未勝利,芝,1200,良,,横山,55.0,,13,148.7,18,2.4,17,,,18,18,34.70,35.6,9,ロジケープ
8,B,16,オーキッドワン,牡,3,14,80.2, , 93,11,57,,*,武藤雅,(美),水野貴広,リオンディーズ,ゼンノロブロイ,,ロイヤルチャージャー系,2,22,1東8,6,未勝利,ダ,2100,良,B,遠藤,54.0,▲,11,422.8,7,2.8,11,11,12,12,12,39.84,37.2,3,バスキュール
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032806030105,2026.3.28,土,中山,3中1,5,,未勝利,芝,1600,A,3,稍(暫定),晴(暫定),16,12:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ウインアイルグロウ,牡,3,11,38.7, , 86,10,57,,,松岡正海,(美),堀内岳志,ウインブライト,アイルハヴアナザー,,ネイティヴダンサー系,12,13,5中3,初,新馬,芝,1800,良,,松岡,56.0,,11,76.0,12,2.5,12,5,6,8,10,37.35,36.3,13,ベンヴェヌータ
1,,2,シルフィー,牡,3,5,11.6, ,  0,,57,,,ディー,(美),村田一誠,シルバーステート,"Unbridled's Song",,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,デルマノリクラ,牡,3,9,30.6, , 86,10,57,,*,菊沢一樹,(美),勢司和浩,レッドファルクス,キングカメハメハ,,ネイティヴダンサー系,11,24,5東6,2,未勝利*,ダ,1600,良,,佐藤,53.0,▲,14,839.6,12,4.4,11,,,13,14,37.44,39.1,10,マクリール
2,,4,ザウシャルト,牡,3,14,44.7, ,  0,,57,,,小林脩斗,(美),小野次郎,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,エヴィーヴァ,牝,3,1,2.3, ,106,3,55,,*,ルメール,(美),鹿戸雄一,エピファネイア,ハーツクライ,,ロイヤルチャージャー系,12,21,5中6,初,新馬,芝,1600,重,,プー,55.0,,4,7.6,6,1.5,1,,10,8,7,36.12,36.4,5,ロデオドライブ
3,B,6,シュガーシャック,牡,3,6,16.6, , 94,6,57,,*,木幡巧也,(美),古賀慎明,リアルスティール,ワークフォース,,ネイティヴダンサー系,12,20,5中5,4,未勝利*,ダ,1800,良,,内田,56.0,,12,129.8,9,2.7,10,3,3,9,10,38.90,40.2,11,エコロガノン
4,,7,フジテンクウ,牝,3,13,44.7, , 93,7,55,,*,田辺裕信,(美),竹内正洋,マインドユアビスケッツ,ロードカナロア,,,11,23,5東5,13,未勝利*,芝,1600,良,,松岡,55.0,,14,297.2,17,3.8,13,,,6,4,36.00,37.7,17,ピエドゥラパン
4,,8,ワッフル,牝,3,10,34.8, ,  0,,55,,,嶋田純次,(美),室井潔,ヘンリーバローズ,ダイワメジャー,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,ミリオングローリー,牡,3,3,7.3, ,108,2,55,△,,長浜鴻緒,(美),蛯名正義,ミッキーグローリー,コロナドズクエスト,,ネイティヴダンサー系,3,14,2中5,3,未勝利,ダ,1200,良,,長浜,55.0,△,5,11.0,5,1.2,6,,,8,8,34.80,38.2,7,ミルトハーバー
5,,10,ナハトナナレオン,牝,3,2,6.1, ,109,1,55,,,佐々木大,(美),矢嶋大樹,モーリス,ディープインパクト,,ロイヤルチャージャー系,3,1,2中2,4,未勝利,芝,1600,良,,佐々,55.0,,5,10.2,3,0.5,3,,2,3,3,36.72,34.9,5,サザンテイオー
6,,11,トレニアムーン,牝,3,12,43.9, ,103,4,52,▲,,遠藤汰月,(美),清水英克,ビッグアーサー,アドマイヤムーン,,ネイティヴダンサー系,11,24,5東6,2,未勝利*,芝,1400,良,,遠藤,52.0,▲,12,342.5,7,1.2,4,,,13,13,36.38,34.0,6,ミッキーダムール
6,,12,ダイユウレゾナンス,牝,3,15,44.7, ,  0,,52,▲,,上里直汰,(美),松永康利,ローレルゲレイロ,クロフネ,ニアークティック系,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,チャチャット,牝,3,4,9.2, , 91,8,55,,,柴田善臣,(美),柄崎将寿,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,12,20,5中5,3,未勝利*,芝,1800,良,,柴田,55.0,,8,38.5,13,1.9,9,9,9,13,12,37.05,35.4,12,ミスターライト
7,,14,フランシスガリバー,牝,3,7,18.1, ,  0,,55,,,津村明秀,(美),千葉直人,モーリス,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,リケアフェデリーニ,牝,3,16,152.2, , 87,9,55,,,秋山稔樹,(美),蛯名利弘,カリフォルニアクローム,スペシャルウィーク,,ロイヤルチャージャー系,12,27,5阪7,3,未勝利*,ダ,1800,稍,,秋山,55.0,,11,332.8,9,5.8,10,10,7,8,7,38.30,42.5,10,トリグラフヒル
8,,16,コスモシグルン,牝,3,8,26.2, , 99,5,55,,,柴田大知,(美),畠山吉宏,ベンバトル,ダイワメジャー,,ロイヤルチャージャー系,1,4,1中1,3,未勝利,芝,1600,良,,柴田,55.0,,9,33.3,12,1.4,9,,2,2,2,35.40,36.9,16,タイセイアストロ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
