レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041203010201,2026.4.12,日,福島,1福2,1,,未勝利,ダート,1700,,4,良(暫定),晴(暫定),15,09:45,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
6,,12,ジーティーソレイユ,牝,3,7,16.0, , 99,3,55,,,杉原誠人,(美),千葉直人,キタサンブラック,"Invincible Spirit",,ニアークティック系,1,12,1中5,8,未勝利,ダ,1200,良,,杉原,55.0,,6,44.4,6,1.0,12,,,5,5,35.50,38.3,8,アイスメルティング
7,,13,ブロークンハート,牝,3,6,15.4, ,102,2,52,▲,,石田拓郎,(美),菊沢隆徳,ダノンスマッシュ,ハーツクライ,,ロイヤルチャージャー系,1,25,1小2,初,新馬,芝,1200,良,,石田,52.0,▲,12,67.9,5,0.8,17,,,6,6,34.70,34.5,8,エンプレスケー
7,,14,タガノアルブラック,牝,3,10,19.7, ,  0,,55,,,斎藤新,(栗),千田輝彦,デクラレーションオブウォー,ハービンジャー,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,サチノブーケ,牝,3,15,49.8, , 96,6,55,,*,国分恭介,(栗),加藤公太,トビーズコーナー,ネオユニヴァース,その他のエクリプス系,ロイヤルチャージャー系,2,1,1小4,初,新馬,芝,1200,良,,鷲頭,53.0,△,17,67.1,8,1.1,9,,,7,5,34.60,35.1,8,ケイアイクウガ
8,,16,ルナーファントム,牡,3,1,3.0, ,114,1,55,,*,石川裕紀,(美),上原佑紀,"Home Affairs",Pierro,,,3,21,1名3,初,未勝利,芝,1400,良,,吉村,55.0,,11,70.5,4,0.2,15,,,3,3,34.73,35.0,9,ペアレンツギフト
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041203010205,2026.4.12,日,福島,1福2,5,,未勝利,芝,1800,A,4,良(暫定),晴(暫定),16,12:00,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ワンダーシャッフル,牡,3,3,7.3, ,108,1,53,★,,河原田菜,(栗),渡辺薫彦,アニマルキングダム,バゴ,,ナスルーラ系,3,22,1名4,3,未勝利,芝,2000,良,,河原,53.0,★,6,11.5,4,0.6,6,8,8,7,6,36.51,35.7,6,ロザーンジュ
1,,2,ウインラファーガ,牡,3,2,6.8, ,108,1,55,△,*,舟山瑠泉,(美),村田一誠,ウインブライト,タニノギムレット,,ロイヤルチャージャー系,12,27,5中7,6,未勝利*,芝,2000,良,B,三浦,56.0,,6,24.5,7,0.6,9,1,1,1,1,36.47,37.4,13,ポッドクロス
2,,3,ワールドブレイヴ,牡,3,8,13.2, ,100,5,57,,*,菊沢一樹,(美),平岩大典,ワールドプレミア,クロフネ,,ニアークティック系,1,11,1中4,4,未勝利,芝,2200,良,,丸山,57.0,,11,84.4,9,0.8,8,9,6,6,6,36.79,36.5,12,グランアルト
2,,4,レガリーノ,牝,3,16,49.8, , 94,11,55,,*,武藤雅,(美),池上昌和,アルバート,ロードカナロア,,,1,5,1中2,初,新馬,芝,1600,良,,津村,55.0,,8,61.2,10,1.8,7,,16,16,15,36.96,35.5,5,デイトナチャンプ
3,,5,ホワイトオパール,牝,3,14,29.0, , 89,13,52,▲,*,石田拓郎,(美),尾関知人,レイデオロ,"Exchange Rate",,ニアークティック系,12,20,5中5,初,新馬・牝,芝,1800,良,,津村,55.0,,11,115.3,13,2.3,5,13,13,12,12,38.25,35.7,11,リュクスパトロール
3,,6,アーデルブリックス,牡,3,1,6.3, ,100,5,57,,*,亀田温心,(栗),坂口智康,ブリックスアンドモルタル,アグネスタキオン,,ロイヤルチャージャー系,1,31,1小3,5,未勝利,芝,1800,良,,浜中,57.0,,8,26.3,7,0.8,1,5,5,5,3,35.45,36.7,12,アイドクレース
4,,7,ゼフィルス,牝,3,6,10.7, ,105,3,55,,*,丸山元気,(栗),橋口慎介,シスキン,フジキセキ,,ロイヤルチャージャー系,1,24,1京8,6,未勝利,芝,1400,良,,吉村,55.0,,3,6.5,7,1.0,13,,,9,9,35.63,35.5,7,メルメラーダ
